"","alpha1","beta1","r","r1","t_cll_subclones","t_M1_subclones","t_M2_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","t_M1_subclones_PE","t_M2_subclones_PE"
"2870",0.33,0.58,0.570716145772712,1.71622553486999,32.9135912940425,35.4633845171091,36.6308773992831,0.72217422749043,TRUE,1.71622553486999,FALSE,-2.54634647675445,-1.76755859672009
"2871",0.25,0.38,0.878126448679817,1.55486429684581,34.4500154597294,36.3899733137702,37.2899734438444,0.878126448679817,FALSE,1.55486429684581,FALSE,-7.33339649480236e-05,-7.12152200420809e-05
"2872",0.4,0.63,0.552489869694631,1.59435867175628,33.0422075338296,35.554594428414,36.6888772385312,0.719141854388785,TRUE,1.59435867175628,FALSE,-2.29570093868108,-1.61202135014432
"2873",0.25,0.57,0.471532816066989,2.00538108363267,32.7791285975234,35.3631753429915,36.5635451870004,0.725273856348505,TRUE,2.00538108363267,FALSE,-2.82172205828109,-1.94812231965571
"2874",0.38,0.62,0.545688118871492,1.63357306402417,33.0047943617089,35.5292905976341,36.671641566678,0.720042921242948,TRUE,1.63357306402417,FALSE,-2.3652360603624,-1.6582419772647
"2875",0.3,0.51,0.693325098182557,1.67921753707247,32.8592673423633,35.4172181548137,36.6104789082255,0.723377926931442,TRUE,1.67921753707247,FALSE,-2.67321199556565,-1.8222609058044
"2876",0.29,0.44,0.825932606663202,1.55284592914982,34.3875806705862,36.3899804868747,37.2899802590886,0.825932606663202,FALSE,1.55284592914982,FALSE,-5.36222185313434e-05,-5.29388880540906e-05
"2877",0.33,0.49,0.78644505070711,1.52886696549689,34.3460883349268,36.3899830441382,37.2899833146094,0.78644505070711,FALSE,1.52886696549689,FALSE,-4.65948387381844e-05,-4.47449467626928e-05
"2878",0.35,0.55,0.681047502419695,1.59183628449568,32.9458655606513,35.4816214006525,36.6522972451474,0.721341434154477,TRUE,1.59183628449568,FALSE,-2.49623138045468,-1.71011733669252
"2879",0.39,0.45,0.974585392624672,1.24863152882636,34.6029461881218,36.3900000028161,37.2900169764251,0.974585392624672,FALSE,1.24863152882636,FALSE,7.73866757368882e-09,4.55254093235747e-05
"2880",0.28,0.57,0.516890587756168,1.87946032218044,32.8283488567765,35.4010820245294,36.5884597217853,0.724152064798072,TRUE,1.87946032218044,FALSE,-2.71755420574502,-1.88130940792352
"2881",0.38,0.45,0.956518147211587,1.27749318038553,34.5888336282935,36.3900020678696,37.2900180221717,0.956518147211587,FALSE,1.27749318038553,FALSE,5.68252144005488e-06,4.83297712949053e-05
"2882",0.41,0.55,0.788658420186279,1.4160318342569,34.4110763510991,36.3899711260658,37.2899720078259,0.788658420186279,FALSE,1.4160318342569,FALSE,-7.9345793384089e-05,-7.50661681141723e-05
"2883",0.27,0.47,0.733888894118643,1.70553140889865,34.1657496349106,36.3899990223269,37.2899994005516,0.733888894118643,FALSE,1.70553140889865,FALSE,-2.68665309351848e-06,-1.60753135185733e-06
"2884",0.34,0.56,0.639113804660986,1.64406522046893,32.9295854792133,35.4719334259391,36.6419041488864,0.721760985463375,TRUE,1.64406522046893,FALSE,-2.5228540095107,-1.73798833766041
"2885",0.45,0.5,0.983730391665249,1.20669783106764,34.6148674364203,36.3900000030946,37.2900160948954,0.983730391665249,FALSE,1.20669783106764,FALSE,8.50407772048179e-09,4.31614251052797e-05
"2886",0.38,0.49,0.872620866646979,1.37211296743032,34.5083188844123,36.3900184455709,37.2900246270101,0.872620866646979,FALSE,1.37211296743032,FALSE,5.06885706490006e-05,6.60418612392649e-05
"2887",0.42,0.5,0.924719474649755,1.28335657716426,34.5724134288652,36.3900052484395,37.2900191196656,0.924719474649755,FALSE,1.28335657716426,FALSE,1.44227522075182e-05,5.12729032152553e-05
"2888",0.32,0.43,0.89356788329055,1.41792416132987,34.5083826050496,36.390020233551,37.2900254736959,0.89356788329055,FALSE,1.41792416132987,FALSE,5.56019538090745e-05,6.83124052387962e-05
"2889",0.25,0.63,0.304552590456619,2.11658492647376,32.7796769057625,35.3676806682999,36.5607109816708,0.725273856348505,TRUE,2.11658492647376,FALSE,-2.80934138966785,-1.9557227630174
"2890",0.33,0.39,0.985387530094882,1.27524624107357,34.6017925060901,36.3900000027581,37.290017161331,0.985387530094882,FALSE,1.27524624107357,FALSE,7.57935682400301e-09,4.60212685170944e-05
"2891",0.48,0.52,1.00069424958835,1.17856693330731,34.624413514538,36.3900000033133,37.290015461277,1.00069424958835,FALSE,1.17856693330731,FALSE,9.10488563417616e-09,4.14622607788612e-05
"2892",0.37,0.4,1.03541929792624,1.17625452641417,34.6315813731374,36.3900000034719,37.2900150281544,1.03541929792624,FALSE,1.17625452641417,FALSE,9.54081795400523e-09,4.03007625590679e-05
"2893",0.26,0.45,0.759928471479279,1.69914831561321,34.220077649695,36.3899974500048,37.289999504781,0.759928471479279,FALSE,1.69914831561321,FALSE,-7.00740631774964e-06,-1.3280208171791e-06
"2894",0.3,0.46,0.801284818686626,1.56456838569999,34.3493971949177,36.3899845344597,37.2899851706134,0.801284818686626,FALSE,1.56456838569999,FALSE,-4.24994236865502e-05,-3.97677301857254e-05
"2895",0.41,0.47,0.970468891054947,1.24138118589866,34.6030710291317,36.3900000028287,37.2900169378851,0.970468891054947,FALSE,1.24138118589866,FALSE,7.77322818490881e-09,4.54220570050653e-05
"2896",0.37,0.5,0.832839790377403,1.42419180565219,34.4515209524926,36.3900282334061,37.2900302072154,0.832839790377403,FALSE,1.42419180565219,FALSE,7.75856173151919e-05,8.10062092170069e-05
"2897",0.44,0.59,0.743208786969115,1.41557260254501,34.3603517252394,36.3899755558837,37.2899756861321,0.743208786969115,FALSE,1.41557260254501,FALSE,-6.71726196732449e-05,-6.52021128903406e-05
"2898",0.33,0.51,0.741994678914112,1.57331733728988,34.2538996451332,36.3899913572112,37.2899966225675,0.741994678914112,FALSE,1.57331733728988,FALSE,-2.37504500827039e-05,-9.05720708051479e-06
"2899",0.28,0.42,0.84938269314824,1.54014737823468,34.4215070694385,36.3899762380286,37.2899760087036,0.84938269314824,FALSE,1.54014737823468,FALSE,-6.52980803158832e-05,-6.4337077966044e-05
"2900",0.31,0.53,0.663009588239828,1.68552471263336,32.8769314902594,35.4320217397655,36.6176709375799,0.722982523319128,TRUE,1.68552471263336,FALSE,-2.6325316302131,-1.80297415505531
"2901",0.33,0.6,0.516504852251124,1.75389392562074,32.9145513031464,35.4663101478391,36.6290171905998,0.72217422749043,TRUE,1.75389392562074,FALSE,-2.53830682099717,-1.77254708876438
"2902",0.36,0.58,0.621615630251942,1.61954622710373,32.9658073672548,35.4987028080584,36.6580396792561,0.720915377915512,TRUE,1.61954622710373,FALSE,-2.44929154147178,-1.69471794246158
"2903",0.32,0.55,0.630913685441402,1.69140534970645,32.8948560289775,35.4468979462163,36.6248225116963,0.722581347187741,TRUE,1.69140534970645,FALSE,-2.59165170042226,-1.78379589247435
"2904",0.28,0.44,0.810392337802385,1.59183628449568,34.35039857433,36.3899857272773,37.2899867806644,0.810392337802385,FALSE,1.59183628449568,FALSE,-3.92215518821471e-05,-3.54500820391418e-05
"2905",0.32,0.45,0.853881124843789,1.46843791030405,34.4535736968073,36.3900300727413,37.2899703477428,0.853881124843789,FALSE,1.46843791030405,FALSE,8.26401245331424e-05,-7.95179864697413e-05
"2906",0.42,0.52,0.879361702960581,1.32693514733457,34.5311909361158,36.3900133210983,37.2900222864086,0.879361702960581,FALSE,1.32693514733457,FALSE,3.66064806680101e-05,5.97651076532019e-05
"2907",0.38,0.55,0.7335507078092,1.50046061978793,34.2871082715646,36.3899857455485,37.2899869945557,0.7335507078092,FALSE,1.50046061978793,FALSE,-3.91713424018986e-05,-3.48764932050142e-05
"2908",0.32,0.53,0.679230476485556,1.65024838117273,32.8936202881052,35.4436295781048,36.6267278348658,0.722581347187741,TRUE,1.65024838117273,FALSE,-2.60063320114108,-1.77868641762984
"2909",0.29,0.4,0.902591352759814,1.44694572936724,34.5069938626869,36.3900215546471,37.2900261366956,0.902591352759814,FALSE,1.44694572936724,FALSE,5.92323359985624e-05,7.00903608660427e-05
"2910",0.44,0.42,1.12862094679369,1.03794168518684,34.6370460551917,36.3900000036143,37.290014665436,1.12862094679369,FALSE,1.03794168518684,FALSE,9.93209484001504e-09,3.93280666148373e-05
"2911",0.35,0.3,1.17197278272974,0.918352058306431,34.6087592837747,36.3900000030385,37.2900162943577,1.17197278272974,FALSE,0.918352058306431,FALSE,8.34978509344204e-09,4.36963199809084e-05
"2912",0.38,0.58,0.656891961712582,1.55947153680343,33.0008484078915,35.5216739387872,36.6767979342118,0.720042921242948,TRUE,1.55947153680343,FALSE,-2.38616669747944,-1.64441422844771
"2913",0.27,0.36,0.94343463834925,1.40927733861647,34.549493649661,36.3900128607258,37.2900219916381,0.94343463834925,FALSE,1.40927733861647,FALSE,3.53413735417491e-05,5.89746261920372e-05
"2914",0.3,0.6,0.467835271519581,1.85979412540334,32.8627538906078,35.4293678810492,36.6032622746407,0.723377926931442,TRUE,1.85979412540334,FALSE,-2.63982445438534,-1.84161363732719
"2915",0.24,0.65,0.228091392784581,2.19666774650083,32.7635749507107,35.3555795426091,36.5520190782173,0.725637836198739,TRUE,2.19666774650083,FALSE,-2.84259537617721,-1.97903170228671
"2916",0.33,0.56,0.622405052033711,1.67723517952414,32.9124584130574,35.4602504777287,36.6328238683201,0.72217422749043,TRUE,1.67723517952414,FALSE,-2.55495884108619,-1.76233878165691
"2917",0.32,0.45,0.853881124843789,1.46843791030405,34.4535736968073,36.3900300727413,37.2899703477428,0.853881124843789,FALSE,1.46843791030405,FALSE,8.26401245331424e-05,-7.95179864697413e-05
"2918",0.33,0.45,0.870342331271723,1.4342471784521,34.4825096954095,36.3900247049504,37.2900279520567,0.870342331271723,FALSE,1.4342471784521,FALSE,6.7889393765311e-05,7.49585860180251e-05
"2919",0.32,0.44,0.873901686513433,1.44346807046842,34.4823953409716,36.3900251130121,37.2900281814338,0.873901686513433,FALSE,1.44346807046842,FALSE,6.90107505396551e-05,7.55737029024816e-05
"2920",0.42,0.67,0.46303564802567,1.60854503712295,33.0837676017434,35.5856939666438,36.7019423413127,0.718210237140209,TRUE,1.60854503712295,FALSE,-2.21023916833243,-1.57698487178146
"2921",0.38,0.71,0.245365530271586,1.7841791662422,33.0103736851554,35.5433669917023,36.6615558714718,0.720042921242948,TRUE,1.7841791662422,FALSE,-2.32655402115324,-1.68528862571262
"2922",0.26,0.37,0.91081907276713,1.48165434102866,34.5044941059386,36.3900232430414,37.2900270263479,0.91081907276713,FALSE,1.48165434102866,FALSE,6.38720565040093e-05,7.24761273444905e-05
"2923",0.32,0.69,0.216830035124538,1.94337570455621,32.8995638507425,35.4644693516259,36.6133914975224,0.722581347187741,TRUE,1.94337570455621,FALSE,-2.54336534315512,-1.8144502614042
"2924",0.28,0.54,0.591825344195649,1.81938563188013,32.8275845111695,35.3976378499531,36.5904779498464,0.724152064798072,TRUE,1.81938563188013,FALSE,-2.72701882398163,-1.87589715782689
"2925",0.39,0.5,0.868685192842084,1.36569876844617,34.5079240526946,36.3900182401812,37.2900245346398,0.868685192842084,FALSE,1.36569876844617,FALSE,5.01241582220954e-05,6.57941534465468e-05
"2926",0.36,0.54,0.722695383813856,1.54014737823469,34.2427073878045,36.3899903618755,37.2899946304946,0.722695383813856,FALSE,1.54014737823469,FALSE,-2.64856402743516e-05,-1.43993172297692e-05
"2927",0.34,0.6,0.533213604878404,1.72072396656554,32.9320628937391,35.4783943945248,36.6378089698277,0.721760985463375,TRUE,1.72072396656554,FALSE,-2.50509921812376,-1.74897031421909
"2928",0.34,0.52,0.735793112427231,1.56172302918701,34.2505774563191,36.3899909948652,37.289995877118,0.735793112427231,FALSE,1.56172302918701,FALSE,-2.47461798358199e-05,-1.10562671249773e-05
"2929",0.33,0.57,0.596861142895156,1.69690137630125,32.9130486742646,35.4618449708766,36.6318394106956,0.72217422749043,TRUE,1.69690137630125,FALSE,-2.55057716164705,-1.7649787860133
"2930",0.25,0.45,0.745014004443567,1.74272688578352,34.1706825183499,36.3899995141008,37.2899993411921,0.745014004443567,FALSE,1.74272688578352,FALSE,-1.33525475980266e-06,-1.76671468491978e-06
"2931",0.36,0.53,0.746591167392709,1.51937834155452,34.2942777196568,36.3899863104981,37.2899877846219,0.746591167392709,FALSE,1.51937834155452,FALSE,-3.76188564321284e-05,-3.27577851951092e-05
"2932",0.26,0.45,0.759928471479279,1.69914831561321,34.220077649695,36.3899974500048,37.289999504781,0.759928471479279,FALSE,1.69914831561321,FALSE,-7.00740631774964e-06,-1.3280208171791e-06
"2933",0.38,0.4,1.05319745497784,1.14662314076733,34.637022258389,36.3900000036098,37.2900146755501,1.05319745497784,FALSE,1.14662314076733,FALSE,9.9196373993606e-09,3.93551894163243e-05
"2934",0.31,0.55,0.614692797195668,1.72668168116708,32.8779653811422,35.4350708662442,36.6159108945641,0.722982523319128,TRUE,1.72668168116708,FALSE,-2.62415260718833,-1.80769403442184
"2935",0.35,0.47,0.862857973288369,1.41718563613744,34.4823524546394,36.3900239897973,37.2900275589966,0.862857973288369,FALSE,1.41718563613744,FALSE,6.59241475259268e-05,7.39045229078769e-05
"2936",0.35,0.54,0.705468509885001,1.57144835264213,32.9448912504145,35.4796793125874,36.6534485899618,0.721341434154477,TRUE,1.57144835264213,FALSE,-2.5015682534009,-1.70702979361281
"2937",0.38,0.7,0.283033921022338,1.76841846069558,33.0099117453569,35.5419753969895,36.662587972729,0.720042921242948,TRUE,1.76841846069558,FALSE,-2.33037813413151,-1.682520856184
"2938",0.37,0.65,0.436534297112141,1.71570765506052,32.9886634870264,35.5222963709441,36.6591806585565,0.720482611854282,TRUE,1.71570765506052,FALSE,-2.38445624912314,-1.69165819641581
"2939",0.34,0.41,0.965055815758162,1.29764341599021,34.5880931779468,36.3900026168961,37.2900181935801,0.965055815758162,FALSE,1.29764341599021,FALSE,7.19125061047476e-06,4.87894344811179e-05
"2940",0.33,0.47,0.829185362738005,1.48256396949625,34.4212577833618,36.3899735346327,37.2899737690329,0.829185362738005,FALSE,1.48256396949625,FALSE,-7.27270330111757e-05,-7.03431672649618e-05
"2941",0.49,0.46,1.15313994015888,1.01943181186836,34.6318083937999,36.3900000034875,37.2900149905773,1.15313994015888,FALSE,1.01943181186836,FALSE,9.58365749130278e-09,4.01999927556726e-05
"2942",0.38,0.44,0.976538708881231,1.25252334054991,34.602836695092,36.3900000028086,37.2900169996414,0.976538708881231,FALSE,1.25252334054991,FALSE,7.71818504195449e-09,4.55876680727275e-05
"2943",0.29,0.49,0.72201476442895,1.67243555603023,32.8418560826668,35.4024889635996,36.6031764274869,0.723767721792446,TRUE,1.67243555603023,FALSE,-2.71368792635449,-1.84184385227424
"2944",0.43,0.72,0.299800860715219,1.66237059513949,33.1079004108486,35.6066316165058,36.7041445599799,0.717732310712293,TRUE,1.66237059513949,FALSE,-2.15270234540851,-1.57107921700227
"2945",0.25,0.5,0.639113804660974,1.85979412540333,32.7779844969257,35.3564865194389,36.5673299242423,0.725273856348505,TRUE,1.85979412540333,FALSE,-2.84010299687023,-1.93797284998048
"2946",0.31,0.5,0.731760036815479,1.6207814813845,34.2078231760742,36.3899954340976,37.2899995864062,0.731760036815479,FALSE,1.6207814813845,FALSE,-1.25471350081792e-05,-1.10912801900982e-06
"2947",0.29,0.4,0.902591352759814,1.44694572936724,34.5069938626869,36.3900215546471,37.2900261366956,0.902591352759814,FALSE,1.44694572936724,FALSE,5.92323359985624e-05,7.00903608660427e-05
"2948",0.29,0.38,0.939024489229807,1.38995318004774,34.5509920051319,36.3900120309579,37.2900216582072,0.939024489229807,FALSE,1.38995318004774,FALSE,3.30611648149587e-05,5.80804697813734e-05
"2949",0.32,0.47,0.81272415631007,1.5167547013482,34.3863940455575,36.3899788477205,37.2899785948987,0.81272415631007,FALSE,1.5167547013482,FALSE,-5.81266269217007e-05,-5.74017198030094e-05
"2950",0.23,0.5,0.609872350975011,1.95244035755783,32.7464013248442,35.3318549930485,36.5504092853608,0.725997058006031,TRUE,1.95244035755783,FALSE,-2.90779062091648,-1.98334865819026
"2951",0.27,0.54,0.576499430715276,1.85979412540333,32.8111688472759,35.3853964614361,36.5819247598436,0.724531106351585,TRUE,1.85979412540333,FALSE,-2.76065825381672,-1.89883411144115
"2952",0.28,0.44,0.810392337802385,1.59183628449568,34.35039857433,36.3899857272773,37.2899867806644,0.810392337802385,FALSE,1.59183628449568,FALSE,-3.92215518821471e-05,-3.54500820391418e-05
"2953",0.3,0.39,0.936717949363333,1.38114644085615,34.5516132293766,36.3900116654402,37.2900215137945,0.936717949363333,FALSE,1.38114644085615,FALSE,3.20567194419404e-05,5.76932006104985e-05
"2954",0.28,0.47,0.749214807599017,1.66512291537545,34.2162903849727,36.3899966042897,37.2899995435998,0.749214807599017,FALSE,1.66512291537545,FALSE,-9.3314379386185e-06,-1.22392102829054e-06
"2955",0.28,0.5,0.684471576350159,1.7338733639511,32.8261752019928,35.3923809263757,36.593426025085,0.724152064798072,TRUE,1.7338733639511,FALSE,-2.74146489042115,-1.86799135134095
