"","alpha1","alpha2","alpha3","beta1","beta2","beta3","ccf_last1","ccf_last2","ccf_last3","r","r1","r2","r3","t_cll_subclones","t_M1_subclones","t_M2_subclones","t_M3_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","r2_tp1","lifetime_r2","r3_tp1","lifetime_r3","t_M1_subclones_PE","t_M2_subclones_PE","t_M3_subclones_PE"
"254",0.71,0.13,0.06,0.45,0.22,0.07,0.01,0.7,0.2,0.407919381746729,-0.491428816286616,0.607522675358716,0.584529238448114,51.7869162160739,52.6198053703398,52.4144318175253,56.5064370322135,0.426821031699147,TRUE,0.454092099685998,TRUE,0.607522675358716,FALSE,0.584529238448114,FALSE,-3.69728153305312,-5.55958231076517,-6.39980614176999
"255",0.58,0.11,0.03,0.42,0.16,0.07,0.01,0.74,0.28,0.278763901059733,-0.401637003908715,0.619388040383471,0.641874864569547,51.7684708328581,52.6106508303722,52.4029407083988,56.5460503259184,0.438925689134092,TRUE,0.450390839318229,TRUE,0.619388040383471,FALSE,0.641874864569547,FALSE,-3.71403581557072,-5.58028701189399,-6.33418862693662
"256",0.69,0.16,0.07,0.55,0.17,0.05,0.02,0.77,0.26,0.346879454638079,-0.289804241646513,0.739115861488558,0.497361202888791,51.8854352575178,52.7224282729417,52.5160972969271,56.6172625769213,0.425639872820349,TRUE,0.453569160951663,TRUE,0.739115861488558,FALSE,0.497361202888791,FALSE,-3.50946509344494,-5.37640126679799,-6.21622895987864
"257",0.52,0.13,0.06,0.47,0.17,0.08,0.02,0.75,0.23,0.231043399365086,-0.260222158647505,0.614870249080774,0.59627165738532,51.7753341393848,52.6145433848896,52.407609007425,56.529463068404,0.441146788273994,TRUE,0.448392316405254,TRUE,0.614870249080774,FALSE,0.59627165738532,FALSE,-3.70691181389175,-5.57187566229729,-6.36166462083155
"258",0.64,0.13,0.05,0.41,0.2,0.05,0.02,0.76,0.19,0.301001428859758,-0.260489181263962,0.661145120038663,0.667150057095035,51.8142693476451,52.6517468067517,52.4452723271396,56.5504538756086,0.433462786708104,TRUE,0.452192451192557,TRUE,0.661145120038663,FALSE,0.667150057095035,FALSE,-3.63882356011766,-5.50401382497377,-6.32689435877329
"259",0.6,0.14,0.08,0.44,0.24,0.11,0.01,0.75,0.22,0.307142230276055,-0.403230393534939,0.680113597555315,0.517575383975962,51.8075523980698,52.647561009592,52.4404168032518,56.5660654536782,0.435706606658549,TRUE,0.451011292313758,TRUE,0.680113597555315,FALSE,0.517575383975962,FALSE,-3.64648424306001,-5.51276251666341,-6.30103453092901
"260",0.6,0.12,0.06,0.44,0.16,0.03,0.02,0.75,0.25,0.275353431097127,-0.225991952692729,0.652218549881962,0.584361059785323,51.7766159864885,52.6159931939246,52.4090109910985,56.5319154989921,0.437062901902944,TRUE,0.451011292313758,TRUE,0.652218549881962,FALSE,0.584361059785323,FALSE,-3.70425842985978,-5.56934956558836,-6.35760228757305
"261",0.51,0.13,0.06,0.49,0.22,0.1,0.01,0.7,0.18,0.300927392135399,-0.404312516845495,0.677326205132713,0.499922112901269,51.7770603872949,52.6193315283429,52.4116219059679,56.549461090633,0.441662360692858,TRUE,0.448036934160431,TRUE,0.677326205132713,FALSE,0.499922112901269,FALSE,-3.69814874022169,-5.56464521447229,-6.3285388593126
"262",0.53,0.11,0.08,0.57,0.19,0.06,0.01,0.77,0.21,0.251082936899047,-0.422663572679248,0.733401293019963,0.52194740417975,51.7390813613216,52.5821439248424,52.374212482789,56.5204702875924,0.441662360692858,TRUE,0.44874092905113,TRUE,0.733401293019963,FALSE,0.52194740417975,FALSE,-3.76620804384622,-5.6320495805604,-6.37656072951395
"263",0.7,0.13,0.04,0.39,0.18,0.11,0.01,0.74,0.27,0.392300483990252,-0.408372658717894,0.584597633591547,0.621274447791916,51.8058325988737,52.6418039967193,52.4356407583892,56.5470373006988,0.427930559916871,TRUE,0.453832498020699,TRUE,0.584597633591547,FALSE,0.621274447791916,FALSE,-3.65702050380807,-5.52136800290235,-6.33255375070604
"264",0.58,0.11,0.05,0.51,0.17,0.07,0.01,0.81,0.21,0.190207274819864,-0.374028766695365,0.727767118117565,0.521010041790625,51.748623881627,52.5895625486549,52.38219988356,56.5087898205147,0.438925689134092,TRUE,0.450390839318229,TRUE,0.727767118117565,FALSE,0.521010041790625,FALSE,-3.75263076746916,-5.61765786745954,-6.39590886116506
"265",0.59,0.11,0.01,0.55,0.17,0.09,0.01,0.76,0.28,0.275151017735019,-0.397190307268994,0.77442552270282,0.94688481534997,51.798332601466,52.6426941759559,52.4344723887848,56.574759722396,0.438325582567053,TRUE,0.450703694980003,TRUE,0.77442552270282,FALSE,0.94688481534997,FALSE,-3.65539133243789,-5.52347317336069,-6.28663289316546
"266",0.59,0.12,0.05,0.42,0.19,0.07,0.02,0.76,0.28,0.268294172399468,-0.279943026362141,0.655783888718306,0.77719218184075,51.7941329261115,52.6340184854754,52.4269556645939,56.5397399893088,0.437705129571525,TRUE,0.450703694980003,TRUE,0.655783888718306,FALSE,0.77719218184075,FALSE,-3.67126924327339,-5.53701682055155,-6.34464139587734
"267",0.62,0.1,0.05,0.41,0.19,0.05,0.01,0.77,0.17,0.271601006725125,-0.379168253083672,0.728477268877673,0.629123457891176,51.7498512438347,52.5891114951714,52.3821927453666,56.4953406466074,0.437062901902944,TRUE,0.451611398880797,TRUE,0.728477268877673,FALSE,0.629123457891176,FALSE,-3.75345626798796,-5.61767072906917,-6.41818677056914
"268",0.57,0.14,0.03,0.58,0.19,0.11,0.02,0.82,0.24,0.322837267077795,-0.288896340980209,0.593981713782387,0.616148410444078,51.7480018311551,52.5804557683107,52.3752471911489,56.4558502852432,0.437705129571525,TRUE,0.450072542416475,TRUE,0.593981713782387,FALSE,0.616148410444078,FALSE,-3.76929764218396,-5.63018524117307,-6.48360065389564
"269",0.61,0.11,0.03,0.42,0.15,0.1,0.02,0.73,0.27,0.301691058758523,-0.36353083186144,0.502569444225724,0.654949647456419,51.7676395530666,52.6126368354784,52.4041674731776,56.5727345387059,0.437062901902944,TRUE,0.451313805160596,TRUE,0.502569444225724,FALSE,0.654949647456419,FALSE,-3.71040110637193,-5.57807662490526,-6.28998751249651
"270",0.57,0.12,0.09,0.51,0.2,0.06,0.01,0.75,0.22,0.325085843702664,-0.372794858569739,0.878761554184839,0.686249759086455,51.8132187163581,52.6564728992149,52.4485653481006,56.5728366586055,0.438925689134092,TRUE,0.450072542416475,TRUE,0.878761554184839,FALSE,0.686249759086455,FALSE,-3.63017404975313,-5.49808045387275,-6.28981835579677
"271",0.58,0.11,0.06,0.42,0.18,0.12,0.01,0.75,0.2,0.260725615533091,-0.376593851035863,0.815274501563573,0.511605929919539,51.7494706097711,52.5928527454184,52.3848447580616,56.5290890682685,0.438925689134092,TRUE,0.450390839318229,TRUE,0.815274501563573,FALSE,0.511605929919539,FALSE,-3.74660917749193,-5.61289232781697,-6.36228413405907
"272",0.66,0.09,0.03,0.49,0.19,0.09,0.01,0.79,0.27,0.27801365866816,-0.418838155561171,0.686558181415746,0.66010653700995,51.7260303062002,52.5633914753305,52.3569424417599,56.4627415147645,0.434988804441249,TRUE,0.452755622105199,TRUE,0.686558181415746,FALSE,0.66010653700995,FALSE,-3.8005280466132,-5.66316677160386,-6.4721856637991
"273",0.56,0.1,0.06,0.47,0.18,0.07,0.02,0.77,0.2,0.248807371711461,-0.276268415911456,0.776911066580635,0.447587272997958,51.7114081333703,52.5564128895331,52.3480202026926,56.4970209525817,0.440616269663576,TRUE,0.449748611649648,TRUE,0.776911066580635,FALSE,0.447587272997958,FALSE,-3.81329998255282,-5.67924287803133,-6.41540342457901
"274",0.65,0.09,0.03,0.39,0.18,0.06,0.01,0.82,0.21,0.119394330063202,-0.40273273012805,0.715081460687432,0.660052007736563,51.7307314908286,52.5687802449554,52.3621707543408,56.4680322288275,0.435706606658549,TRUE,0.452476202776304,TRUE,0.715081460687432,FALSE,0.660052007736563,FALSE,-3.79066573031585,-5.6537463885752,-6.46342185054245
"275",0.71,0.1,0.07,0.45,0.19,0.07,0.01,0.73,0.29,0.322011216975477,-0.427049929906482,0.740964862846101,0.34219349118208,51.5906930656206,52.4336936325733,52.2258817608032,56.3519819899181,0.429966168172915,TRUE,0.454092099685998,TRUE,0.740964862846101,FALSE,0.411691482409534,TRUE,-4.0378959872378,-5.89931214269691,-6.65565348696689
"276",0.6,0.15,0.04,0.36,0.19,0.05,0.02,0.75,0.2,0.273693402135443,-0.234403155774411,0.635374236262633,0.680303978708346,51.8669499445744,52.7080663731993,52.5006846096225,56.6324432211209,0.434988804441249,TRUE,0.451011292313758,TRUE,0.635374236262633,FALSE,0.680303978708346,FALSE,-3.53574968301732,-5.40417187455398,-6.19108295325345
"277",0.59,0.11,0.03,0.41,0.2,0.08,0.01,0.8,0.18,0.22864766655823,-0.418377083654286,0.661846669158681,0.596062670289195,51.7475210522565,52.5853612316095,52.3787946437301,56.4875504477916,0.438325582567053,TRUE,0.450703694980003,TRUE,0.661846669158681,FALSE,0.596062670289195,FALSE,-3.76031985430187,-5.6237934347206,-6.4310908600438
"278",0.55,0.11,0.03,0.42,0.2,0.06,0.01,0.81,0.23,0.227407921939364,-0.382480423625301,0.675926568794722,0.665268828747953,51.7570357350926,52.596039918366,52.3892030983673,56.4989081093095,0.440616269663576,TRUE,0.449418843979394,TRUE,0.675926568794722,FALSE,0.665268828747953,FALSE,-3.74077613769027,-5.60503946240134,-6.41227744026922
"279",0.63,0.1,0.05,0.47,0.2,0.06,0.01,0.76,0.21,0.324902659067034,-0.411019149317412,0.722580657355259,0.547303952119278,51.7398525250354,52.578764039722,52.3719240139316,56.4848719014148,0.436397315443008,TRUE,0.451904230896654,TRUE,0.722580657355259,FALSE,0.547303952119278,FALSE,-3.77239377796118,-5.63617294787095,-6.43552774322549
"280",0.65,0.12,0.07,0.45,0.19,0.08,0.01,0.78,0.2,0.250448520184105,-0.368581371724753,0.728637173414806,0.464068013901587,51.7676494308488,52.6087857580764,52.4013602619732,56.5311328102316,0.433462786708104,TRUE,0.452476202776304,TRUE,0.728637173414806,FALSE,0.464068013901587,FALSE,-3.71744919824962,-5.58313466311137,-6.35889877384198
"281",0.53,0.1,0.04,0.39,0.17,0.05,0.02,0.78,0.18,0.190567462272748,-0.313461371380191,0.716205871844511,0.62223513470846,51.7415472322269,52.5823119192737,52.3750201726625,56.4958709761831,0.442163806047691,TRUE,0.44874092905113,TRUE,0.716205871844511,FALSE,0.62223513470846,FALSE,-3.76590058698071,-5.63059428349101,-6.41730830514636
"282",0.59,0.13,0.03,0.49,0.22,0.08,0.01,0.74,0.22,0.282042832817404,-0.406681823817425,0.648213677731853,0.690060245579803,51.8021799413319,52.6402033136023,52.4336066352094,56.5390903394264,0.437062901902944,TRUE,0.450703694980003,TRUE,0.648213677731853,FALSE,0.690060245579803,FALSE,-3.65995001170873,-5.52503308971278,-6.34571750964645
"283",0.49,0.12,0.03,0.45,0.19,0.03,0.01,0.72,0.25,0.257762051273287,-0.39447136356133,0.600231165525043,0.699975954921338,51.7664879341152,52.6073305451419,52.3999896600288,56.5289581890559,0.443127271155404,TRUE,0.44730477210674,TRUE,0.600231165525043,FALSE,0.699975954921338,FALSE,-3.72011247228787,-5.58560421616427,-6.36250092917682
"284",0.68,0.11,0.04,0.52,0.18,0.06,0.01,0.77,0.26,0.319973931288525,-0.427765468039685,0.69170507088242,0.601814522200237,51.7670093183256,52.6030028243002,52.3968926500728,56.4957459720292,0.431797856653094,TRUE,0.453301979410281,TRUE,0.69170507088242,FALSE,0.601814522200237,FALSE,-3.72803289842565,-5.59118441428332,-6.4175153685122
"285",0.59,0.11,0.02,0.44,0.2,0.07,0.02,0.74,0.2,0.2772122334752,-0.277197647535852,0.641249657323137,0.671513829965347,51.7621275074019,52.6020955643251,52.3949727455849,56.5194438096034,0.438325582567053,TRUE,0.450703694980003,TRUE,0.641249657323137,FALSE,0.671513829965347,FALSE,-3.72969333029822,-5.59464370164892,-6.37826104090866
"286",0.64,0.1,0.04,0.43,0.17,0.07,0.01,0.8,0.23,0.232646707149391,-0.411290170990929,0.735042139386236,0.629715848552331,51.7485800039082,52.5862774087637,52.379769487887,56.4801856587398,0.435706606658549,TRUE,0.452192451192557,TRUE,0.735042139386236,FALSE,0.629715848552331,FALSE,-3.75864310255538,-5.6220369587621,-6.44329027871489
"287",0.6,0.09,0.08,0.48,0.17,0.06,0.01,0.76,0.21,0.239391209498842,-0.402930136882657,0.91484883916065,0.687704579367007,51.7403117595506,52.5816203682621,52.3742130743401,56.4846359561204,0.438925689134092,TRUE,0.451011292313758,TRUE,0.91484883916065,FALSE,0.687704579367007,FALSE,-3.76716623670923,-5.63204851470253,-6.4359185752519
"288",0.55,0.1,0.05,0.45,0.19,0.06,0.02,0.79,0.27,0.2631599832308,-0.272311867072248,0.671792615315398,0.503046472719915,51.7176757099682,52.560062460226,52.3523005999448,56.4962385051643,0.441146788273994,TRUE,0.449418843979394,TRUE,0.671792615315398,FALSE,0.503046472719915,FALSE,-3.80662068040637,-5.67153045054988,-6.41669951107447
"289",0.64,0.15,0.03,0.45,0.19,0.03,0.01,0.81,0.27,0.307381572365533,-0.425806581236671,0.595644285006595,0.670815383732868,51.8385399048816,52.6749387386563,52.4687092638663,56.5739146577366,0.431797856653094,TRUE,0.452192451192557,TRUE,0.595644285006595,FALSE,0.670815383732868,FALSE,-3.5963785895748,-5.46178511015081,-6.28803270210934
"290",0.48,0.13,0.06,0.49,0.19,0.05,0.01,0.83,0.27,0.351651635631305,-0.425026045083568,0.674262482453169,0.737206098164316,51.8118091349721,52.6534650539788,52.4459615991572,56.5685720656148,0.443127271155404,TRUE,0.446927405942707,TRUE,0.674262482453169,FALSE,0.737206098164316,FALSE,-3.63567889096126,-5.50277189341046,-6.29688244887392
"291",0.63,0.15,0.05,0.39,0.16,0.08,0.01,0.8,0.28,0.20600376480976,-0.38930025711774,0.603370550214821,0.601329349664719,51.8190150829238,52.6541143566914,52.4482114174572,56.5474031167281,0.432649247861639,TRUE,0.451904230896654,TRUE,0.603370550214821,FALSE,0.601329349664719,FALSE,-3.63449056242419,-5.49871816674379,-6.33194779405641
"292",0.57,0.12,0.06,0.44,0.2,0.11,0.01,0.75,0.23,0.311418409008375,-0.395338706580741,0.642873328581118,0.533303418286504,51.7582703181462,52.5989449788441,52.3916152146858,56.5262294664312,0.438925689134092,TRUE,0.450072542416475,TRUE,0.642873328581118,FALSE,0.533303418286504,FALSE,-3.73545940914331,-5.60069330687239,-6.36702092689882
"293",0.72,0.12,0.04,0.52,0.17,0.09,0.01,0.75,0.27,0.367010799822921,-0.427321418370902,0.707296268630229,0.600045387929558,51.8015624359759,52.6361607290474,52.430390318744,56.5227282160627,0.426821031699147,TRUE,0.454348070439562,TRUE,0.707296268630229,FALSE,0.600045387929558,FALSE,-3.66734859251941,-5.53082825451536,-6.37282057965435
"294",0.58,0.15,0.02,0.5,0.24,0.08,0.01,0.74,0.23,0.303763645348829,-0.37156359184816,0.576995561953185,0.693032619077346,51.8113814546792,52.6487092516158,52.4422491907269,56.5524186894057,0.436397315443008,TRUE,0.450390839318229,TRUE,0.576995561953185,FALSE,0.693032619077346,FALSE,-3.64438277522726,-5.50946091760927,-6.32363973926509
"295",0.54,0.12,0.05,0.44,0.19,0.04,0.01,0.72,0.21,0.287918251016454,-0.379249873915596,0.642144259050565,0.580108728520365,51.778584683013,52.620267904806,52.412697867334,56.5500442068269,0.440616269663576,TRUE,0.449083025189713,TRUE,0.642144259050565,FALSE,0.580108728520365,FALSE,-3.69643502048683,-5.56270654534414,-6.32757295539685
"296",0.68,0.11,0.04,0.42,0.2,0.05,0.01,0.77,0.25,0.302485305085131,-0.433799506528283,0.628427043890539,0.683950101198804,51.7684799692492,52.6051102467288,52.3988218080219,56.5055208882127,0.431797856653094,TRUE,0.453301979410281,TRUE,0.628427043890539,FALSE,0.683950101198804,FALSE,-3.72417597597218,-5.58770845401463,-6.4013236902225
"297",0.68,0.11,0.08,0.39,0.16,0.07,0.01,0.77,0.24,0.297162054010543,-0.454989237026193,0.831381330819547,0.412429961549885,51.6019922372184,52.4504847552257,52.241249041556,56.4041985547223,0.431797856653094,TRUE,0.453301979410281,TRUE,0.831381330819547,FALSE,0.414135321952443,TRUE,-4.00716552850349,-5.87162334854779,-6.569159260026
"298",0.6,0.11,0.05,0.46,0.17,0.03,0.02,0.81,0.27,0.216089670366287,-0.250624589481906,0.726550264212781,0.445789515119417,51.7369855765745,52.5790200673455,52.3713980974019,56.500397101672,0.437705129571525,TRUE,0.451011292313758,TRUE,0.726550264212781,FALSE,0.445789515119417,FALSE,-3.77192520617591,-5.63712054522179,-6.40981099607087
"299",0.61,0.13,0.02,0.49,0.23,0.05,0.01,0.84,0.22,0.245837711621178,-0.417340308410079,0.630900168653537,0.728223009521829,51.8019994658742,52.6398694122136,52.4332968850415,56.5407043536322,0.435706606658549,TRUE,0.451313805160596,TRUE,0.630900168653537,FALSE,0.728223009521829,FALSE,-3.66056110502634,-5.52559119812342,-6.3430439727809
"300",0.62,0.1,0.05,0.53,0.16,0.06,0.01,0.8,0.22,0.25254217887757,-0.405483203842684,0.755208265082525,0.662789850117445,51.7546355698112,52.5938661391076,52.3869733243628,56.494783188996,0.437062901902944,TRUE,0.451611398880797,TRUE,0.755208265082525,FALSE,0.662789850117445,FALSE,-3.7447545038294,-5.60905707322021,-6.41911017227758
"301",0.69,0.12,0.03,0.43,0.13,0.08,0.01,0.76,0.22,0.349812672225075,-0.415836764765599,0.633650452033388,0.690517689311402,51.8138858589385,52.652682653548,52.4458296816705,56.5671518584094,0.429966168172915,TRUE,0.453569160951663,TRUE,0.633650452033388,FALSE,0.690517689311402,FALSE,-3.6371108097585,-5.50300958257566,-6.29923495376934
"302",0.51,0.1,0.06,0.44,0.18,0.1,0.02,0.72,0.23,0.215723092474599,-0.253089520395006,0.752108544968411,0.55951768584135,51.7313794158716,52.5734808332877,52.3658230392104,56.4995017651926,0.443127271155404,TRUE,0.448036934160431,TRUE,0.752108544968411,FALSE,0.55951768584135,FALSE,-3.78206289661847,-5.64716569511638,-6.41129407786555
"303",0.54,0.12,0.04,0.39,0.19,0.04,0.01,0.79,0.25,0.210632539528995,-0.378620208377058,0.643370934094866,0.73315408699266,51.7777057756736,52.6168417149025,52.4099774159298,56.5184019536719,0.440616269663576,TRUE,0.449083025189713,TRUE,0.643370934094866,FALSE,0.73315408699266,FALSE,-3.70270549981236,-5.56760825958588,-6.37998682512516
"304",0.65,0.11,0.09,0.43,0.23,0.06,0.03,0.73,0.2,0.309754502443152,-0.149826816525676,0.834637582186324,0.504758211272391,51.7452933774221,52.5847657300755,52.3777911824298,56.4861489079723,0.434241696196003,TRUE,0.452476202776304,TRUE,0.834637582186324,FALSE,0.504758211272391,FALSE,-3.76140971801707,-5.62560147309939,-6.43341244331234
"305",0.65,0.1,0.03,0.49,0.19,0.05,0.02,0.76,0.24,0.322256589049499,-0.298237198375167,0.659151858256692,0.669976109548907,51.7454636316867,52.5831140873104,52.3765857761165,56.4855883778235,0.434988804441249,TRUE,0.452476202776304,TRUE,0.659151858256692,FALSE,0.669976109548907,FALSE,-3.76443249028112,-5.62777337636664,-6.4343409345313
"306",0.68,0.13,0.05,0.48,0.17,0.04,0.01,0.8,0.21,0.22954346871635,-0.418131542502092,0.632441790957437,0.573835097312618,51.8006258913839,52.6361286987907,52.4301132312992,56.5329962596115,0.429966168172915,TRUE,0.453301979410281,TRUE,0.632441790957437,FALSE,0.573835097312618,FALSE,-3.66740721304774,-5.53132751117266,-6.35581205961324
"307",0.67,0.11,0.04,0.49,0.17,0.07,0.01,0.77,0.19,0.293080645607448,-0.418561061523572,0.704552650300897,0.590682572281593,51.7568894571401,52.5908595814181,52.3853053889213,56.4629125626914,0.432649247861639,TRUE,0.453030839480099,TRUE,0.704552650300897,FALSE,0.590682572281593,FALSE,-3.75025698861991,-5.61206236230388,-6.47190233113893
"308",0.6,0.08,0.06,0.48,0.17,0.08,0.01,0.73,0.22,0.346004706425163,-0.404370880586064,0.856450176482818,0.535029195152508,51.6978884985643,52.5411047412524,52.3331257403255,56.4795042543462,0.439506741445852,TRUE,0.451011292313758,TRUE,0.856450176482818,FALSE,0.535029195152508,FALSE,-3.84131635934767,-5.70607974716119,-6.44441899230376
"309",0.55,0.11,0.03,0.47,0.17,0.05,0.01,0.79,0.29,0.199390056806768,-0.389496284237721,0.573356024912786,0.753880355936268,51.7399745636931,52.5806558900199,52.3733383487302,56.5041549277856,0.440616269663576,TRUE,0.449418843979394,TRUE,0.573356024912786,FALSE,0.753880355936268,FALSE,-3.76893138722568,-5.63362459688261,-6.40358633794001
"310",0.61,0.11,0.04,0.42,0.21,0.08,0.02,0.72,0.2,0.297535729814328,-0.245137711199588,0.672159393878927,0.573984635820622,51.7525344158159,52.5910793930235,52.3843190284755,56.4998440871679,0.437062901902944,TRUE,0.451313805160596,TRUE,0.672159393878927,FALSE,0.573984635820622,FALSE,-3.7498546979805,-5.61383958833241,-6.41072703798586
"311",0.65,0.13,0.04,0.41,0.22,0.05,0.01,0.8,0.24,0.245762718011467,-0.390451890886324,0.62987443334092,0.752458833976527,51.8097677080823,52.6465369765649,52.4402405002418,56.5408281518148,0.432649247861639,TRUE,0.452476202776304,TRUE,0.62987443334092,FALSE,0.752458833976527,FALSE,-3.64835838842446,-5.51308017974458,-6.34283890704846
"312",0.6,0.11,0.02,0.48,0.23,0.1,0.01,0.75,0.25,0.253460286506972,-0.404609370010147,0.672943505554793,0.89153537193733,51.7730901531847,52.6124031016,52.405505778163,56.5072048244719,0.437705129571525,TRUE,0.451011292313758,TRUE,0.672943505554793,FALSE,0.89153537193733,FALSE,-3.7108288770132,-5.57566526457122,-6.39853433083999
"313",0.63,0.13,0.04,0.5,0.2,0.06,0.01,0.76,0.22,0.311423514611927,-0.427439306012865,0.650406778813016,0.606673158643401,51.8033565112758,52.6411148540134,52.4345501962785,56.5461399113832,0.434241696196003,TRUE,0.451904230896654,TRUE,0.650406778813016,FALSE,0.606673158643401,FALSE,-3.65828174594916,-5.52333297967845,-6.33404023292496
"314",0.75,0.1,0.05,0.51,0.16,0.09,0.01,0.74,0.26,0.328962472018688,-0.44037002192327,0.725885878151195,0.595599490888583,51.7645020302666,52.5992587846622,52.3934254295207,56.4913134258468,0.425639872820349,TRUE,0.455095178684809,TRUE,0.725885878151195,FALSE,0.595599490888583,FALSE,-3.73488509395642,-5.59743165852119,-6.42485766796946
"315",0.67,0.14,0.02,0.48,0.18,0.06,0.01,0.78,0.21,0.326744732921312,-0.428753326060284,0.629677322912808,0.629529562239474,51.8278378762867,52.663265028518,52.4572828829898,56.5565804194923,0.429966168172915,TRUE,0.453030839480099,TRUE,0.629677322912808,FALSE,0.629529562239474,FALSE,-3.61774335922761,-5.48237318380216,-6.3167460336387
"316",0.61,0.11,0.06,0.48,0.18,0.03,0.01,0.73,0.24,0.344555149900414,-0.407326309477838,0.728353386141342,0.651860851206706,51.765249273917,52.6025401581457,52.3961610688502,56.4888834462789,0.437062901902944,TRUE,0.451313805160596,TRUE,0.728353386141342,FALSE,0.651860851206706,FALSE,-3.72887965200282,-5.59250257864827,-6.42888281219324
"317",0.65,0.12,0.05,0.37,0.19,0.07,0.02,0.76,0.26,0.33066687289806,-0.257939735329217,0.65297007917817,0.583563811662802,51.776993360149,52.6143846128647,52.4078968438191,56.5208056889455,0.433462786708104,TRUE,0.452476202776304,TRUE,0.65297007917817,FALSE,0.583563811662802,FALSE,-3.70720239226813,-5.57135703816374,-6.37600515331209
"318",0.6,0.12,0.05,0.47,0.19,0.08,0.01,0.8,0.27,0.203121445488954,-0.405624224381451,0.700616459817029,0.587357360523489,51.7801072382128,52.6191580891046,52.4122812275065,56.5274283309381,0.437062901902944,TRUE,0.451011292313758,TRUE,0.700616459817029,FALSE,0.587357360523489,FALSE,-3.69846616196078,-5.56345724773609,-6.36503506553238
"319",0.63,0.11,0.03,0.37,0.18,0.05,0.02,0.8,0.21,0.189486986843749,-0.263259997972199,0.670330397060923,0.633569294810971,51.7616692896267,52.5990836094559,52.3926274608475,56.4976610370271,0.435706606658549,TRUE,0.451904230896654,TRUE,0.670330397060923,FALSE,0.633569294810971,FALSE,-3.73520569279674,-5.59886943991436,-6.41434315549602
"320",0.62,0.15,0.08,0.45,0.22,0.04,0.01,0.75,0.27,0.317487997245561,-0.412150073395508,0.642399343407105,0.631573160194419,51.8363913618146,52.6717753501271,52.4658376660852,56.5583808940081,0.433462786708104,TRUE,0.451611398880797,TRUE,0.642399343407105,FALSE,0.631573160194419,FALSE,-3.60216810006018,-5.4669591602068,-6.31376363424207
"321",0.57,0.14,0.06,0.46,0.2,0.09,0.02,0.81,0.21,0.236998070240614,-0.252917169341495,0.767531459025261,0.587127261389663,51.8314081956629,52.671294579187,52.4642459984009,56.5722905780116,0.437705129571525,TRUE,0.450072542416475,TRUE,0.767531459025261,FALSE,0.587127261389663,FALSE,-3.60304798831083,-5.46982702990822,-6.29072291202323
"322",0.5,0.11,0.09,0.45,0.17,0.05,0.02,0.73,0.19,0.188900093318983,-0.254981961541126,0.892173037529471,0.387100939820104,51.5689175286312,52.4236790489226,52.2128246641217,56.4211799838947,0.443127271155404,TRUE,0.447674514187954,TRUE,0.892173037529471,FALSE,0.416290941199448,TRUE,-4.05622428820902,-5.92283844302394,-6.54103033974702
"323",0.6,0.12,0.02,0.5,0.2,0.11,0.02,0.72,0.19,0.28315035402578,-0.277077988948351,0.520660067805106,0.342529312585655,51.7004922078912,52.5472248111891,52.3383353377744,56.5159982666114,0.437062901902944,TRUE,0.451011292313758,TRUE,0.520660067805106,FALSE,0.388763902459033,TRUE,-3.83011564570076,-5.69669308509114,-6.38396841707572
"324",0.63,0.15,0.03,0.46,0.18,0.1,0.03,0.85,0.23,0.167528437991774,-0.254269964608985,0.951529314959539,0.532596168411974,51.8600001090173,52.6994787892517,52.4926118267027,56.5696636911998,0.432649247861639,TRUE,0.451904230896654,TRUE,0.951529314959539,FALSE,0.532596168411974,FALSE,-3.55146634470767,-5.41871742936443,-6.29507422362139
"325",0.63,0.13,0.04,0.43,0.19,0.09,0.01,0.77,0.24,0.269914947374179,-0.430371096361352,0.69111984534722,0.634285675645447,51.817690791045,52.6561149314937,52.4494040328656,56.5588532185748,0.434241696196003,TRUE,0.451904230896654,TRUE,0.69111984534722,FALSE,0.634285675645447,FALSE,-3.6308291883351,-5.49656931015204,-6.31298125132542
"326",0.6,0.09,0.03,0.46,0.21,0.04,0.01,0.74,0.22,0.259766470556461,-0.403667062812436,0.634068557998504,0.490129099140761,51.6832717275539,52.5225941294778,52.3156112684943,56.4421420205385,0.438925689134092,TRUE,0.451011292313758,TRUE,0.634068557998504,FALSE,0.490129099140761,FALSE,-3.8751937601066,-5.73763735406437,-6.5063077347382
"327",0.61,0.14,0.02,0.49,0.19,0.05,0.02,0.8,0.23,0.256224349222274,-0.281538973093916,0.621382933203775,0.741056540312559,51.8059201194421,52.641016979678,52.435165308242,56.5228373911145,0.434988804441249,TRUE,0.451313805160596,TRUE,0.621382933203775,FALSE,0.741056540312559,FALSE,-3.65846087174605,-5.52222466983422,-6.37263973643454
"328",0.59,0.13,0.05,0.5,0.21,0.07,0.01,0.78,0.2,0.228526967097414,-0.386107127987172,0.692720424655817,0.554199510667317,51.7991979291451,52.6382332284427,52.4313691049147,56.5442112375263,0.437062901902944,TRUE,0.450703694980003,TRUE,0.692720424655817,FALSE,0.554199510667317,FALSE,-3.66355558484134,-5.52906467582936,-6.33723498836132
