"","alpha1","alpha2","alpha3","beta1","beta2","beta3","ccf_last1","ccf_last2","ccf_last3","r","r1","r2","r3","t_cll_subclones","t_M1_subclones","t_M2_subclones","t_M3_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","r2_tp1","lifetime_r2","r3_tp1","lifetime_r3","t_M1_subclones_PE","t_M2_subclones_PE","t_M3_subclones_PE"
"29",0.59,0.36,0.01,0.7,0.2,0.16,0.64,0.2,0.53,0.844401946146673,0.177411589342203,0.390394019870332,1.7444293258202,64.9708560975442,63.9344404542257,65.3554444029091,69.2653475498117,0.844401946146673,FALSE,0.362893459781345,TRUE,0.390394019870332,FALSE,1.7444293258202,FALSE,-2.68730524470968,-2.73039975753962,-0.737535755500605
"30",0.56,0.35,0.03,0.65,0.26,0.19,0.69,0.21,0.33,0.624315536854503,0.62269037390547,0.637693167256143,1.29688328095184,66.8030883349594,66.2413598274314,67.0087498723742,69.2836595331871,0.624315536854503,FALSE,0.62269037390547,FALSE,0.637693167256143,FALSE,1.29688328095184,FALSE,0.823987560778375,-0.269757594323286,-0.711293302970596
"31",0.58,0.38,0.04,0.63,0.21,0.27,0.7,0.24,0.4,0.464640331180341,0.632355703520229,0.389297708716216,1.28015281707405,66.3649942646234,65.5602106729229,66.654656626521,69.5515084096206,0.464640331180341,FALSE,0.632355703520229,FALSE,0.389297708716216,FALSE,1.28015281707405,FALSE,-0.212769143191993,-0.796760490369137,-0.32744567265607
"32",0.58,0.33,0.02,0.69,0.23,0.18,0.66,0.21,0.35,0.756968544615449,0.379638696796718,0.340870009030277,1.19210088922829,65.5691892964913,64.5853415436819,65.9265961356575,69.5060539563454,0.756968544615449,FALSE,0.379638696796718,FALSE,0.354309967405699,TRUE,1.19210088922829,FALSE,-1.69658821357392,-1.88034508757624,-0.392585330545414
"33",0.56,0.35,0.03,0.69,0.25,0.22,0.68,0.19,0.59,0.0151383794225152,0.12290846268292,0.381264038093685,1.17611964613185,64.8736633152952,63.8163288145,65.2645065255416,69.2930723418414,0.334533970691388,TRUE,0.361521296965603,TRUE,0.381264038093685,FALSE,1.17611964613185,FALSE,-2.86707942998485,-2.8657441203429,-0.697804038633756
"34",0.58,0.33,0.01,0.67,0.25,0.34,0.69,0.19,0.42,0.70983947928159,0.518150349260381,0.33371203897181,1.56584635084123,65.7586019183022,64.9109601710588,66.0517821614552,68.4872463738198,0.70983947928159,FALSE,0.518150349260381,FALSE,0.354309967405699,TRUE,1.56584635084123,FALSE,-1.2009738644462,-1.6940286330478,-1.8526133937807
"35",0.56,0.35,0.03,0.7,0.18,0.37,0.68,0.27,0.4,0.361561609654145,0.494628926322116,-0.0861725673840561,1.17202922840058,65.7326458076885,64.7786337577012,66.0790860853974,69.5113842582906,0.361561609654145,FALSE,0.494628926322116,FALSE,0.355205561013354,TRUE,1.17202922840058,FALSE,-1.40238393043956,-1.65339174669239,-0.384946606061044
"36",0.58,0.38,0.02,0.66,0.23,0.32,0.67,0.2,0.33,0.705378992620136,0.0432530176048173,0.523806792561872,1.04959571582909,65.2994709152561,64.2908634211274,65.6722036155526,69.8226157942395,0.705378992620136,FALSE,0.362359345324553,TRUE,0.523806792561872,FALSE,1.04959571582909,FALSE,-2.14480453405274,-2.25896172711319,0.0610716455137302
"37",0.53,0.39,0.06,0.66,0.21,0.14,0.66,0.19,0.25,0.699308423090691,0.524508039638017,0.71539188011008,0.921549417317197,66.7441352618573,66.130648966415,66.9713764285567,69.6663045823273,0.699308423090691,FALSE,0.524508039638017,FALSE,0.71539188011008,FALSE,0.921549417317197,FALSE,0.655477878865981,-0.325381115409014,-0.162934103858885
"38",0.6,0.38,0.07,0.68,0.22,0.31,0.63,0.26,0.28,0.782756052198923,0.317843782705835,0.667272113675905,0.71076761475295,65.1605537073995,64.2328915539053,65.4994548435389,69.2842114821253,0.782756052198923,FALSE,0.361521296965603,TRUE,0.667272113675905,FALSE,0.71076761475295,FALSE,-2.23304177487775,-2.51606661178904,-0.71050231853634
"39",0.62,0.33,0.07,0.63,0.21,0.32,0.66,0.19,0.33,0.813023640617682,0.274280090878472,0.44350056166276,0.861449657974998,64.9853000729145,64.0108170517936,65.3427653143851,69.2599307524477,0.813023640617682,FALSE,0.362085091055106,TRUE,0.44350056166276,FALSE,0.861449657974998,FALSE,-2.57105471568703,-2.74927025690567,-0.745298434440158
"40",0.54,0.37,0.03,0.68,0.19,0.24,0.7,0.23,0.33,0.495461552023515,0.608741815846668,0.422725020309735,0.97804250118208,67.2177327947253,66.5394347927772,67.4668528897844,70.3081413975066,0.495461552023515,FALSE,0.608741815846668,FALSE,0.422725020309735,FALSE,0.97804250118208,FALSE,1.27767852781922,0.412044783129112,0.756866433801419
"41",0.59,0.33,0.04,0.69,0.21,0.21,0.68,0.2,0.49,0.59074412927321,0.313455818746832,0.483725966156502,1.09424790397881,65.0181242606807,64.0354189507931,65.3807481166493,69.3455180412616,0.59074412927321,FALSE,0.362085091055106,TRUE,0.483725966156502,FALSE,1.09424790397881,FALSE,-2.5336089029025,-2.69273981745904,-0.622645398020046
"42",0.53,0.38,0.04,0.62,0.26,0.23,0.69,0.22,0.43,0.578677224899384,0.524603142167949,0.523423210687661,1.18799602949565,67.0271660867412,66.435558175632,67.2396117055778,69.4900438738985,0.578677224899384,FALSE,0.524603142167949,FALSE,0.523423210687661,FALSE,1.18799602949565,FALSE,1.11957104357988,0.073837930611426,-0.415528985528151
"43",0.58,0.35,0.04,0.68,0.16,0.23,0.74,0.21,0.46,0.317490628430857,0.398429129264509,0.398138980312574,0.78980093523523,65.8844469871141,64.9532951423916,66.2267803575446,70.0686704233822,0.330708789134601,TRUE,0.398429129264509,FALSE,0.398138980312574,FALSE,0.78980093523523,FALSE,-1.1365370739854,-1.43357589292371,0.413686476615424
"44",0.58,0.35,0.03,0.68,0.24,0.18,0.69,0.19,0.52,0.811516057664072,0.277388243259824,0.420847223551616,1.19451131331829,65.0074432988924,64.0105507214856,65.3724591700559,69.0717595772282,0.811516057664072,FALSE,0.362085091055106,TRUE,0.420847223551616,FALSE,1.19451131331829,FALSE,-2.57146008906304,-2.70507639521371,-1.01496191282866
"45",0.55,0.33,0.05,0.69,0.19,0.14,0.7,0.21,0.5,0.499295447625239,0.350327068565694,0.399053855200109,1.13028582241209,65.1822548999894,64.1716177717494,65.5540741942904,69.4019367433222,0.499295447625239,FALSE,0.360634403386851,TRUE,0.399053855200109,FALSE,1.13028582241209,FALSE,-2.32630476141651,-2.43477571916899,-0.541793145138729
"46",0.55,0.37,0.05,0.63,0.18,0.29,0.72,0.17,0.43,0.665812485663781,0.268934893678215,0.217296600301096,1.23389622212891,64.2888886761152,63.2378304047479,64.6778130181959,68.7855787966477,0.665812485663781,FALSE,0.360634403386851,TRUE,0.356051373055284,TRUE,1.23389622212891,FALSE,-3.74759451332129,-3.73892987320151,-1.42508054364043
"47",0.62,0.37,0.08,0.61,0.23,0.39,0.63,0.24,0.45,1.02579288928677,0.0407525628042429,0.751559246452327,0.994586881476817,65.1575490480156,64.2551980107346,65.4817267992803,68.8365338245662,1.02579288928677,FALSE,0.361805804317386,TRUE,0.751559246452327,FALSE,0.994586881476817,FALSE,-2.19908978579206,-2.54245155636217,-1.35205814765524
"48",0.58,0.32,0.07,0.72,0.23,0.28,0.68,0.22,0.26,0.448907732287257,0.559329439450572,0.410289966127871,1.06360222128289,66.3187962634373,65.5677578843956,66.5933407881621,69.5999770196122,0.448907732287257,FALSE,0.559329439450572,FALSE,0.410289966127871,FALSE,1.06360222128289,FALSE,-0.201281758910761,-0.888017877419177,-0.257986500985675
"49",0.61,0.37,0.01,0.66,0.21,0.13,0.63,0.23,0.46,1.39314629741687,0.253125834936176,0.609210809714392,1.49889809211272,65.2121341068484,64.1999194163769,65.5830907035388,69.0484767830094,1.39314629741687,FALSE,0.363409465134095,TRUE,0.609210809714392,FALSE,1.49889809211272,FALSE,-2.28322767674751,-2.39158996347853,-1.04832791199569
"50",0.58,0.38,0.04,0.62,0.28,0.29,0.66,0.25,0.33,0.756588383394961,0.352123241042272,0.696404685242254,1.16469316180738,65.1492090550161,64.2372768259256,65.4770992690989,68.7762539486601,0.756588383394961,FALSE,0.361805804317386,TRUE,0.696404685242254,FALSE,1.16469316180738,FALSE,-2.22636708382705,-2.54933878687472,-1.43844375371159
"51",0.56,0.41,0.07,0.66,0.23,0.19,0.67,0.19,0.29,1.0486745207599,0.510028986271393,0.621833625208351,0.901611135481018,66.8855478157469,66.2797435080353,67.1073748967794,69.6284102648662,1.0486745207599,FALSE,0.510028986271393,FALSE,0.621833625208351,FALSE,0.901611135481018,FALSE,0.882410210099423,-0.122972322102323,-0.217239517245318
"52",0.58,0.4,0.07,0.67,0.17,0.35,0.7,0.21,0.33,1.01544191879984,0.482282856560672,0.75594753253062,0.926905792177916,67.2889122119727,66.7514465467088,67.4863034630718,69.7873871517697,1.01544191879984,FALSE,0.482282856560672,FALSE,0.75594753253062,FALSE,0.926905792177916,FALSE,1.60037526135278,0.440993396445678,0.0105863453277525
"53",0.6,0.34,0.03,0.65,0.27,0.21,0.7,0.23,0.3,0.550120568941821,0.439753233434152,0.48413938965094,0.942508134774327,66.7156288951792,65.9719772085394,66.9871921897053,69.9884055443906,0.550120568941821,FALSE,0.439753233434152,FALSE,0.48413938965094,FALSE,0.942508134774327,FALSE,0.413968353941243,-0.301842253750176,0.298660854672646
"54",0.55,0.4,0.08,0.64,0.22,0.15,0.72,0.22,0.51,0.888505348671684,0.367983624254114,0.225949182573841,1.07415814017387,65.3794720437794,64.3729014811118,65.7445131492727,69.3699142281256,0.888505348671684,FALSE,0.367983624254114,FALSE,0.357238002301399,TRUE,1.07415814017387,FALSE,-2.01993686284354,-2.15134223951074,-0.587683823265128
"55",0.55,0.35,0.04,0.72,0.21,0.23,0.68,0.23,0.5,0.394798478516178,0.316875598158569,0.735978899789734,1.16940350902045,65.3567975335486,64.3828590365869,65.7104828144806,69.2860201662332,0.394798478516178,FALSE,0.360935813239152,TRUE,0.735978899789734,FALSE,1.16940350902045,FALSE,-2.00478076623002,-2.20199015555797,-0.707910337871598
"56",0.61,0.36,0.07,0.66,0.26,0.39,0.63,0.23,0.51,0.902833534331675,0.290737590628059,0.217087277165577,0.877359528194221,64.2239878721793,63.1716507202776,64.6137620981496,68.9825831915353,0.902833534331675,FALSE,0.361805804317386,TRUE,0.355634341484689,TRUE,0.877359528194221,FALSE,-3.84832462667037,-3.83425792804051,-1.14275839562159
"57",0.56,0.37,0.04,0.68,0.17,0.25,0.68,0.21,0.34,0.744482276472695,0.647470327073643,0.897536638440439,1.07391341855982,67.1198137668076,66.6012055266387,67.3120043382984,69.591929624322,0.744482276472695,FALSE,0.647470327073643,FALSE,0.897536638440439,FALSE,1.07391341855982,FALSE,1.37169790964791,0.181581095845273,-0.269519025047223
"58",0.51,0.36,0.06,0.65,0.19,0.21,0.72,0.22,0.33,0.417068529860559,0.489145911735713,0.0644859093078387,1.06515282746388,65.4828095040958,64.5379743897706,65.8292175659627,69.5174083368242,0.417068529860559,FALSE,0.489145911735713,FALSE,0.355634341484689,TRUE,1.06515282746388,FALSE,-1.76868433824878,-2.02527524041869,-0.376313647428793
"59",0.58,0.37,0.08,0.68,0.2,0.31,0.7,0.2,0.41,0.697991841446444,0.479419111772713,0.381832702112772,1.16339337903535,66.8684986107975,66.2043916114866,67.1031148089586,69.480639157296,0.697991841446444,FALSE,0.479419111772713,FALSE,0.381832702112772,FALSE,1.16339337903535,FALSE,0.767719347772576,-0.129312682008404,-0.429006653344825
"60",0.55,0.38,0.07,0.73,0.23,0.35,0.62,0.2,0.37,1.28894210322029,0.437126413965439,0.274443289788726,1.25947256404203,65.5408667409619,64.5734117224407,65.8899909417364,69.1345617300753,1.28894210322029,FALSE,0.437126413965439,FALSE,0.356457282447707,TRUE,1.25947256404203,FALSE,-1.71474623677218,-1.93482520950079,-0.924961693787224
"61",0.53,0.38,0.03,0.71,0.2,0.33,0.67,0.21,0.5,0.505234280808544,0.205064764851457,0.681217831577713,1.27955875791813,65.2967684967076,64.3691204867639,65.6322470867599,68.9759264452166,0.505234280808544,FALSE,0.360634403386851,TRUE,0.681217831577713,FALSE,1.27955875791813,FALSE,-2.02569180096821,-2.31842969674075,-1.15229801488024
"62",0.56,0.39,0.04,0.65,0.22,0.26,0.72,0.16,0.54,0.973515026001149,0.307177961092922,0.276897084974641,1.31303013504648,64.2332182569143,63.1673792033695,64.6286225785302,68.7645415922723,0.973515026001149,FALSE,0.361231370101513,TRUE,0.356852647537559,TRUE,1.31303013504648,FALSE,-3.85482617447563,-3.81214082671501,-1.45522844328992
"63",0.6,0.34,0.02,0.72,0.23,0.15,0.71,0.25,0.45,0.404622436432112,0.371290965859545,0.52477896605936,1.35054219553573,66.9099679488776,66.1061665697953,67.1867975140726,69.6295446098671,0.404622436432112,FALSE,0.371290965859545,FALSE,0.52477896605936,FALSE,1.35054219553573,FALSE,0.618213957070477,-0.00476631333147394,-0.21561391535238
"64",0.59,0.38,0.02,0.66,0.2,0.29,0.67,0.14,0.43,1.2479537943752,0.266374915624151,0.457500224269451,1.13871957114333,64.9996909548871,64.0174165036462,65.3565629997321,68.8405378675924,1.2479537943752,FALSE,0.362628745280404,TRUE,0.457500224269451,FALSE,1.13871957114333,FALSE,-2.56100988790537,-2.72873493119194,-1.34632005217477
"65",0.57,0.34,0.07,0.64,0.22,0.23,0.68,0.21,0.51,0.626301049796515,0.354378426260407,0.585813332740007,1.01233148339829,65.3663961450886,64.4226821127921,65.7094320773256,69.3065643071598,0.626301049796515,FALSE,0.360634403386851,TRUE,0.585813332740007,FALSE,1.01233148339829,FALSE,-1.9441672560242,-2.2035539852276,-0.6784690353112
"66",0.49,0.37,0.07,0.67,0.23,0.24,0.68,0.19,0.45,0.826028439306671,0.4026056665786,0.499011155166908,1.03831385860198,66.5262780487796,65.8057025589294,66.7866755385595,69.583153126465,0.826028439306671,FALSE,0.4026056665786,FALSE,0.499011155166908,FALSE,1.03831385860198,FALSE,0.160886695478573,-0.600274537044997,-0.28209640804671
"67",0.55,0.38,0.07,0.63,0.24,0.21,0.73,0.24,0.38,0.635508593812594,0.502041552659218,0.30249843868121,0.988440055829633,65.5102674930997,64.5925069941982,65.8451841352395,69.4375767607016,0.635508593812594,FALSE,0.502041552659218,FALSE,0.356457282447707,TRUE,0.988440055829633,FALSE,-1.68568189619756,-2.00151192850206,-0.490718313697966
"68",0.59,0.35,0.08,0.66,0.22,0.27,0.74,0.16,0.35,0.629474192609321,0.404073795058203,0.380687732566068,1.03705242241433,66.4923185286242,65.6611407360763,66.7908426369032,69.8394115069762,0.629474192609321,FALSE,0.404073795058203,FALSE,0.380687732566068,FALSE,1.03705242241433,FALSE,-0.0591465204318291,-0.594072574932033,0.0851411679223127
"69",0.55,0.33,0.04,0.67,0.23,0.23,0.67,0.18,0.4,0.472278466217213,0.432136936403701,0.388886907205499,1.24672730211446,66.5290142492328,65.7451335883373,66.8041391485606,69.3802421526656,0.472278466217213,FALSE,0.432136936403701,FALSE,0.388886907205499,FALSE,1.24672730211446,FALSE,0.0686964814875306,-0.574283154397025,-0.572883128882753
"70",0.55,0.39,0.03,0.64,0.24,0.3,0.72,0.22,0.59,0.59327367808342,0.229149017634349,0.582223797164274,1.42675912793112,65.2561462973401,64.2925216262563,65.6086880022974,69.0961743162749,0.59327367808342,FALSE,0.361231370101513,TRUE,0.582223797164274,FALSE,1.42675912793112,FALSE,-2.1422806297469,-2.35349307590798,-0.979973751397458
"71",0.59,0.35,0.01,0.67,0.23,0.18,0.68,0.27,0.53,0.438109773162935,0.243206774001667,0.419231708342278,1.33782041914159,64.8261713993845,63.7958573709432,65.2105694087416,69.5432731706128,0.438109773162935,FALSE,0.362893459781345,TRUE,0.419231708342278,FALSE,1.33782041914159,FALSE,-2.89823840039091,-2.94601963277036,-0.339247390924572
"72",0.53,0.35,0.06,0.66,0.23,0.4,0.66,0.16,0.38,0.750539517264545,0.6141538243623,0.340933754717638,0.927044975772869,65.6079296957465,64.7975143998495,65.8987578747612,68.9874396220629,0.750539517264545,FALSE,0.6141538243623,FALSE,0.355205561013354,TRUE,0.927044975772869,FALSE,-1.37364627115749,-1.92177723655122,-1.13579876459893
"73",0.53,0.41,0.03,0.72,0.21,0.23,0.69,0.24,0.51,0.602691162816394,0.330190167520946,0.494520363243919,1.28531889978467,65.3302309667888,64.3451547892391,65.6916638378094,69.3265142968395,0.602691162816394,FALSE,0.360634403386851,TRUE,0.494520363243919,FALSE,1.28531889978467,FALSE,-2.06216927056458,-2.22999875307428,-0.649879196274714
"74",0.58,0.38,0.04,0.68,0.2,0.26,0.71,0.21,0.34,0.84764255514082,0.695166613083916,0.275473133140229,1.08623476986707,65.6670539425576,64.8301597354743,65.9669508642404,69.0942866646609,0.84764255514082,FALSE,0.695166613083916,FALSE,0.356457282447707,TRUE,1.08623476986707,FALSE,-1.32395778466624,-1.82028447054557,-0.982678898450951
