"","alpha1","beta1","ccf_last1","r","r1","u","t_cll_subclones","t_M1_subclones","t_M2_subclones","t_M3_subclones","r_tp1","lifetime_r","r1_tp1","lifetime_r1","t_M1_subclones_PE","t_M2_subclones_PE","t_M3_subclones_PE"
"2864",0.67,0.74,0.83,0.367749653936316,0.920406441191556,0,60.7064857233424,62.4972956495847,63.4768319679061,65.2323340454825,0.389220454852593,TRUE,0.920406441191556,FALSE,-0.955157449152606,-1.00306929521815,-0.256369961035915
"2865",0.65,0.71,0.81,0.450951113259717,0.848642673543038,0,61.77982719408,63.0877643887535,63.8670741613072,65.4135224919473,0.450951113259717,FALSE,0.848642673543038,FALSE,-0.019390826064222,-0.394457016052341,0.020676593191632
"2866",0.64,0.82,0.76,0.270300446756535,0.827397342629896,0,60.4070330584458,62.2271792830658,63.2580058974044,65.1674772265187,0.390599399020416,TRUE,0.827397342629896,FALSE,-1.38323409973725,-1.34434513817149,-0.355539408992846
"2867",0.68,0.71,0.79,0.573391334081848,0.77521743647006,0,61.91383090589,63.1941254401655,63.9886234153095,65.6194509264838,0.573391334081848,FALSE,0.77521743647006,FALSE,0.149168684889923,-0.204891741563475,0.335551875357539
"2868",0.67,0.72,0.78,0.669195876617336,0.86893136737009,0,62.2183237714407,63.3251065158927,64.0151851807523,65.4388566750767,0.669195876617336,FALSE,0.86893136737009,FALSE,0.356745667024945,-0.163466655096281,0.0594138762640474
"2869",0.62,0.77,0.75,1.15095415023967,0.844259084389281,0,62.45531324322,63.4466936859049,64.0621398293018,65.3210920971843,1.15095415023967,FALSE,0.844259084389281,FALSE,0.549435318391311,-0.0902373217377102,-0.12065428565094
"2870",0.71,0.74,0.82,0.615737281442637,0.662188732427258,0,61.6483155429936,63.0223548832813,63.8862694452565,65.684422672483,0.615737281442637,FALSE,0.662188732427258,FALSE,-0.123050898127835,-0.364520515819527,0.434897052726327
"2871",0.63,0.73,0.8,0.578800799128728,0.842671576878618,0,61.9790290056771,63.1739222239858,63.9110614611937,65.4162435486015,0.578800799128728,FALSE,0.842671576878618,FALSE,0.117150909644652,-0.32585548784508,0.0248372302774924
"2872",0.67,0.75,0.82,0.489343535295614,0.931577334569139,0,62.2313548066159,63.4211544962222,64.1295617220644,65.5351211809078,0.489343535295614,FALSE,0.931577334569139,FALSE,0.508961166754595,0.014912230293831,0.206607310256513
"2873",0.63,0.71,0.82,0.394476178326403,1.04671502134399,0,62.0456114891822,63.2503298581834,63.9227358208871,65.2042164830361,0.394476178326403,FALSE,1.04671502134399,FALSE,0.238240662731239,-0.307648439040671,-0.299363175785845
"2874",0.68,0.78,0.82,0.682083257228298,0.872576724562796,0,62.3471246623772,63.442594443667,64.1264045271779,65.5387667581499,0.682083257228298,FALSE,0.872576724562796,FALSE,0.542938896461224,0.00998834556756196,0.212181587385232
"2875",0.67,0.77,0.78,0.252095700481176,0.762481772893879,0,60.4494197023242,62.2543490597854,63.2977945399254,65.2804165426601,0.389220454852593,TRUE,0.762481772893879,FALSE,-1.34017581650494,-1.28229173436464,-0.182849323149737
"2876",0.65,0.75,0.81,0.283223010484666,0.691617164858418,0,60.235874482351,62.1001180963531,63.2039880458021,65.3501776273118,0.390152950890991,TRUE,0.691617164858418,FALSE,-1.58459889642924,-1.42859007204911,-0.0761809979942074
"2877",0.67,0.75,0.8,0.519039460423657,0.887545255438587,0,61.9637911785215,63.1784848438436,63.9120670996054,65.3823064600823,0.519039460423657,FALSE,0.887545255438587,FALSE,0.124381685964496,-0.324287118519277,-0.0270543423818061
"2878",0.64,0.75,0.8,0.475194369110594,0.917674235870686,0,62.2036413291331,63.3829006482589,64.0878409127246,65.4931934075592,0.475194369110594,FALSE,0.917674235870686,FALSE,0.448337001995023,-0.0501545341163268,0.142497565075183
"2879",0.63,0.73,0.79,0.650537204143133,0.874576813604769,0,62.0654090178578,63.1671971947944,63.8530580639088,65.2660669892389,0.650537204143133,FALSE,0.874576813604769,FALSE,0.106493177170222,-0.41631618230072,-0.20479053633191
"2880",0.62,0.77,0.78,0.515320973854265,0.783488563147472,0,61.8905236339679,63.1829870079119,63.9776361272108,65.5958867207586,0.515320973854265,FALSE,0.783488563147472,FALSE,0.131516652792296,-0.222027250139065,0.299520979753267
"2881",0.66,0.75,0.83,0.454070498572751,0.962131571756419,0,62.1629896725964,63.3393004290029,64.0300948991461,65.3895449056145,0.454070498572751,FALSE,0.962131571756419,FALSE,0.379239982571953,-0.140213819173332,-0.0159863828524991
"2882",0.67,0.7,0.8,0.47401071911432,1.06034969784567,0,62.3987004623429,63.5732998923481,64.2439550939715,65.5317309959329,0.47401071911432,FALSE,1.06034969784567,FALSE,0.750079068697456,0.193317364272374,0.201423541181801
"2883",0.7,0.78,0.78,0.737557047489675,0.777456234426596,0,62.0730486848319,63.2355256356957,63.9667281125031,65.4892600742746,0.737557047489675,FALSE,0.777456234426596,FALSE,0.214779137394193,-0.239039125852942,0.136483293997781
"2884",0.62,0.75,0.82,0.299305473674138,0.894551123191509,0,60.3913425470549,62.2270342156028,63.2448371871204,65.0804083077419,0.391456248802829,TRUE,0.894551123191509,FALSE,-1.38346400062945,-1.36488273998684,-0.488672312321233
"2885",0.65,0.73,0.8,0.584277958491282,0.796917737239747,0,61.8567606875897,63.1119863130672,63.8900250338844,65.4850496614058,0.584277958491282,FALSE,0.796917737239747,FALSE,0.0189957417863779,-0.35866339069813,0.130045353831462
"2886",0.71,0.73,0.79,0.65106835144687,0.626496632822634,0,61.6513691996152,63.06306760668,63.9511136448203,65.8004918130499,0.65106835144687,FALSE,0.626496632822634,FALSE,-0.05852994187006,-0.263391071708874,0.61237280282861
"2887",0.67,0.76,0.85,0.530785006303089,0.88855601806207,0,62.0280409471315,63.1857209214156,63.8915932044335,65.3200710099118,0.530785006303089,FALSE,0.88855601806207,FALSE,0.135849320785398,-0.356217709866655,-0.122215581174562
"2888",0.67,0.76,0.81,0.586437131490125,0.858025379716589,0,62.2092878809716,63.3705994284069,64.0877445872861,65.5540260828382,0.586437131490125,FALSE,0.858025379716589,FALSE,0.428842200327887,-0.0503047609387663,0.235513888131805
"2889",0.68,0.72,0.84,0.445432700280507,0.968871279414513,0,62.0939134573034,63.2916054612094,63.989041136055,65.3524171771347,0.445432700280507,FALSE,0.968871279414513,FALSE,0.3036536627724,-0.204240274399536,-0.0727566098857929
"2890",0.63,0.71,0.77,0.485501953144537,0.692551226842773,0,61.6539664654161,63.1112772680964,64.0112342640355,65.8500516435972,0.485501953144537,FALSE,0.692551226842773,FALSE,0.0178720572051275,-0.169628409177385,0.688152360240289
"2891",0.61,0.72,0.81,0.237042004555454,0.845623673906932,0,60.3362700210546,62.2231185171858,63.2907306670713,65.2466934179506,0.391867904688776,TRUE,0.845623673906932,FALSE,-1.38966954487189,-1.29330837948959,-0.234413734020527
"2892",0.65,0.7,0.79,0.545901485998686,0.773774283894741,0,61.8832976128121,63.1639353144606,63.9566555118963,65.5807324163031,0.545901485998686,FALSE,0.773774283894741,FALSE,0.101323794707823,-0.254748109955803,0.276349260402208
"2893",0.6,0.74,0.8,0.565556531560733,0.901569362202206,0,62.0641076898217,63.2268428416006,63.9360014591403,65.3690740282138,0.565556531560733,FALSE,0.901569362202206,FALSE,0.201018766403451,-0.286959670710717,-0.0472874186333602
"2894",0.63,0.71,0.84,0.350400010673923,0.872553452601194,0,60.4131045994939,62.2365484157062,63.2540482197826,65.1062782300486,0.391033614142256,TRUE,0.872553452601194,FALSE,-1.36838602899184,-1.3505174363964,-0.449115856194807
"2895",0.66,0.72,0.85,0.379491394636433,0.80040825871986,0,60.5068879917322,62.3340341011407,63.3776581040456,65.329159471699,0.38969356044926,TRUE,0.80040825871986,FALSE,-1.21389207426194,-1.15773845282969,-0.108318850613201
"2896",0.61,0.77,0.87,0.273969778596861,0.884425292327955,0,60.3286000136888,62.1732329698124,63.2005210992979,65.0594831429804,0.391867904688776,TRUE,0.884425292327955,FALSE,-1.46872746463966,-1.43399703790095,-0.520667977094159
"2897",0.67,0.74,0.85,0.392610567661387,0.881115528500967,0,61.8682912270858,63.2025611587426,63.974723036846,65.4781316050672,0.392610567661387,FALSE,0.881115528500967,FALSE,0.162537494045386,-0.226570435361883,0.119467286035407
"2898",0.63,0.75,0.83,0.579346114123419,0.825590555761019,0,62.1915300544528,63.3902100786724,64.1321135102771,65.6520392348227,0.579346114123419,FALSE,0.825590555761019,FALSE,0.45992088537622,0.0188919374252796,0.385381093001076
"2899",0.67,0.76,0.81,0.589841882217685,0.902644914756147,0,62.1239437064429,63.2584069078861,63.9545677134865,65.3693712197717,0.589841882217685,FALSE,0.902644914756147,FALSE,0.251041058456616,-0.258004189821384,-0.0468329972909974
"2900",0.66,0.69,0.76,0.532077652868282,0.741220713619221,0,61.6460750724997,62.9941229987328,63.8286339520093,65.5378462488222,0.532077652868282,FALSE,0.741220713619221,FALSE,-0.167792395035243,-0.454407436042832,0.210774080767825
"2901",0.62,0.79,0.88,0.221369501234271,0.916839817936654,0,60.4192685211549,62.2587755204974,63.2711796030044,65.0808533008622,0.391456248802829,TRUE,0.916839817936654,FALSE,-1.33316082330055,-1.3237997457823,-0.487991894706143
"2902",0.63,0.76,0.8,0.316438376877821,0.942542744155248,0,60.4713131958588,62.2767699497202,63.2590198360631,65.0032879109496,0.391033614142256,TRUE,0.942542744155248,FALSE,-1.30464350282055,-1.34276382398151,-0.606593408333896
"2903",0.61,0.77,0.83,0.525886409632429,0.844333626577773,0,61.9746484787045,63.1854177298831,63.9263202525122,65.429580858837,0.525886409632429,FALSE,0.844333626577773,FALSE,0.135368827073089,-0.302058246238056,0.0452306710045123
"2904",0.59,0.78,0.81,0.392842873020149,0.884323236471602,0,61.6145801503459,63.0438703796115,63.8566932986664,65.4114912032232,0.392842873020149,FALSE,0.884323236471602,FALSE,-0.0889534396013644,-0.410646758162192,0.0175706471302338
"2905",0.66,0.71,0.81,0.515198341749295,0.959766136868812,0,62.2169062873713,63.367318299084,64.0540844703497,65.4189471032917,0.515198341749295,FALSE,0.959766136868812,FALSE,0.423642312335924,-0.102800264582431,0.0289711059505809
"2906",0.66,0.73,0.81,0.641087111444739,0.924739344055726,0,62.1212790572062,63.2042932419127,63.8732071410817,65.240663628599,0.641087111444739,FALSE,0.924739344055726,FALSE,0.165282475297475,-0.384892169242466,-0.243633595414433
"2907",0.67,0.72,0.8,0.673075756232739,0.79551221237296,0,62.0662511857435,63.2436467536582,63.9816177460912,65.5122754003481,0.673075756232739,FALSE,0.79551221237296,FALSE,0.227649371883059,-0.21581761370678,0.171674924079658
"2908",0.66,0.73,0.77,0.531553523817053,0.911676102247506,0,62.1448163346246,63.3047710996627,64.0074103399197,65.4205822244805,0.531553523817053,FALSE,0.911676102247506,FALSE,0.324518382983689,-0.175592108671692,0.0314712912545533
"2909",0.68,0.74,0.83,0.485616338000812,0.913258845404348,0,61.914141597951,63.1176954899921,63.836255923501,65.2651559462818,0.485616338000812,FALSE,0.913258845404348,FALSE,0.028043565756169,-0.442520393791347,-0.206183568376535
"2910",0.68,0.73,0.79,0.584985966054942,0.899910160846383,0,62.1518984310597,63.2838955501885,63.9788090797232,65.3919327651591,0.584985966054942,FALSE,0.899910160846383,FALSE,0.291435103309897,-0.220197941791605,-0.0123352214692567
"2911",0.64,0.69,0.85,0.388874415454987,0.847164239822255,0,60.4687478910862,62.3099743979546,63.3466845925983,65.2493514481989,0.390599399020416,TRUE,0.847164239822255,FALSE,-1.25202155633191,-1.20604399158098,-0.230349467585754
"2912",0.62,0.76,0.75,0.611760643220487,0.769358806563662,0,61.9213643841622,63.1692991598175,63.948528972287,65.5582577645821,0.611760643220487,FALSE,0.769358806563662,FALSE,0.109824342024593,-0.267422064430805,0.241984349513876
"2913",0.65,0.71,0.74,0.542413723670151,0.767777077487279,0,61.7423936132022,63.0619053416346,63.8768854347133,65.5419335071225,0.542413723670151,FALSE,0.767777077487279,FALSE,-0.0603718833049502,-0.379155591526428,0.217023711196465
"2914",0.66,0.72,0.8,0.504172019903619,0.624902501834296,0,61.2194470253653,62.7375633862566,63.6868516626297,65.6509609160554,0.504172019903619,FALSE,0.624902501834296,FALSE,-0.574384490877006,-0.67552766277339,0.383732287546404
"2915",0.63,0.71,0.78,0.451298125798252,0.79641462534941,0,61.7699771316413,63.1170785572972,63.9292236117261,65.5562129242217,0.451298125798252,FALSE,0.79641462534941,FALSE,0.0270658594250116,-0.297530237482749,0.238857682296099
"2916",0.68,0.76,0.77,0.547971388123593,0.87619531942916,0,62.0348047626766,63.2193023038271,63.9426133321782,65.4065478976618,0.547971388123593,FALSE,0.87619531942916,FALSE,0.189068627301231,-0.276647953558706,0.0100120759355016
"2917",0.62,0.73,0.82,0.548386312076055,0.87938973294204,0,62.0196592060663,63.1958497002968,63.9143140255228,65.3691176912028,0.548386312076055,FALSE,0.87938973294204,FALSE,0.151901268299145,-0.320782867244594,-0.0472206556532156
"2918",0.66,0.74,0.82,0.458443073602601,0.915443192938806,0,61.876809179945,63.1270950768366,63.8633859227074,65.3114196487196,0.458443073602601,FALSE,0.915443192938806,FALSE,0.0429398998995278,-0.400209103700255,-0.135443962202401
"2919",0.64,0.72,0.81,0.440440621929648,0.87929604404486,0,61.8560648804047,63.1494713484403,63.9122011698893,65.414372506046,0.440440621929648,FALSE,0.87929604404486,FALSE,0.0784015030749931,-0.324078025749772,0.0219763089388835
"2920",0.64,0.73,0.75,0.724817808998203,0.830880905998551,0,62.3511096527851,63.4664066379194,64.1664252450699,65.6204506100638,0.724817808998203,FALSE,0.830880905998551,FALSE,0.580676129824763,0.0724036885057228,0.337080443522662
"2921",0.67,0.7,0.8,0.481063207641105,0.960038176803446,0,62.0174101981211,63.206774243278,63.9075707435856,65.2865649617409,0.481063207641105,FALSE,0.960038176803446,FALSE,0.169214331660907,-0.331299526535273,-0.173448070732609
"2922",0.67,0.76,0.79,0.43332803625297,0.815798265067526,0,61.6758237296013,63.044684313517,63.8593099134871,65.4737614260763,0.43332803625297,FALSE,0.815798265067526,FALSE,-0.0876635284991605,-0.406565949021949,0.112785055162585
"2923",0.68,0.76,0.8,0.413738410948721,0.818167248435716,0,61.744388958812,63.0944521521923,63.8963445229674,65.4865327815095,0.413738410948721,FALSE,0.818167248435716,FALSE,-0.00879215183471458,-0.348807668485074,0.132313121574079
"2924",0.67,0.72,0.79,0.520730304799681,0.896023216284291,0,62.0347515348297,63.2398738927852,63.967107083354,65.4237601989617,0.520730304799681,FALSE,0.896023216284291,FALSE,0.221670194588245,-0.238448092086762,0.0363305794521132
"2925",0.64,0.76,0.81,0.458102807278725,0.815987666372753,0,61.9321553996183,63.2408573887129,64.029975013554,65.6117534078281,0.458102807278725,FALSE,0.815987666372753,FALSE,0.223228825218568,-0.140400789840984,0.323781969156114
"2926",0.63,0.76,0.79,0.461057654938307,0.829279438714203,0,62.0409580305726,63.3145322219514,64.0836160934381,65.6282244410567,0.461057654938307,FALSE,0.829279438714203,FALSE,0.339987673456976,-0.0567434600154316,0.348967035254887
"2927",0.64,0.76,0.8,0.718431399537526,0.921401124113654,0,62.2343200448167,63.2784494209806,63.9297792650393,65.274065462788,0.718431399537526,FALSE,0.921401124113654,FALSE,0.282804153693466,-0.296663654024803,-0.192560454452562
"2928",0.66,0.73,0.78,0.527579225315376,0.83820434894616,0,62.0754620221335,63.3489896397094,64.1241207113216,65.6862161609957,0.527579225315376,FALSE,0.83820434894616,FALSE,0.394595308572775,0.00642656163687149,0.437639389901714
"2929",0.7,0.72,0.84,0.477909865286928,1.12873846831235,0,62.2749836187732,63.3141156971759,63.9131099797214,65.0786335671626,0.477909865286928,FALSE,1.12873846831235,FALSE,0.339327570801719,-0.322660667933004,-0.491385982931816
"2930",0.66,0.71,0.79,0.695393346445044,0.737571989443389,0,62.177209492083,63.4114671401149,64.187660809229,65.8034698063444,0.695393346445044,FALSE,0.737571989443389,FALSE,0.49360877989683,0.105522160369659,0.616926309395091
"2931",0.68,0.71,0.79,0.585863083461002,0.785074753759351,0,61.9163500923152,63.1738476150186,63.9549396666349,65.5598288283856,0.585863083461002,FALSE,0.785074753759351,FALSE,0.117032670393967,-0.257424100694119,0.244386587745586
"2932",0.67,0.72,0.79,0.578123496292098,0.82295955803517,0,62.1666697578625,63.3817466418357,64.1329423941028,65.6698020238899,0.578123496292098,FALSE,0.82295955803517,FALSE,0.446508148709536,0.0201846445769668,0.412541320932539
"2933",0.65,0.79,0.79,0.766374145566719,0.828198979836624,0,62.2435041066563,63.3413318731866,64.0315909411865,65.4681990644215,0.766374145566719,FALSE,0.828198979836624,FALSE,0.382459386983466,-0.137880628218224,0.10427991501755
"2934",0.65,0.78,0.77,0.551437578669769,0.791382634899816,0,62.0703836184935,63.3161729993213,64.0873179540822,65.6675882036796,0.551437578669769,FALSE,0.791382634899816,FALSE,0.342587954550421,-0.0509701277570328,0.409156274739484
"2935",0.64,0.68,0.8,0.545624862137919,1.07803375782926,0,62.3244926751777,63.3820752153518,64.0060288755678,65.2346641717633,0.545624862137919,FALSE,1.07803375782926,FALSE,0.447028867435526,-0.177746607037158,-0.252807076814514
"2936",0.62,0.67,0.79,0.558370363279531,0.876509321376546,0,61.9758409221788,63.1688340704837,63.8975499635319,65.3718554894642,0.558370363279531,FALSE,0.876509321376546,FALSE,0.10908727493452,-0.346927692557899,-0.0430344197795698
"2937",0.64,0.67,0.77,0.608984803503412,0.770983875255757,0,61.8638210716301,63.122288290503,63.9073332885459,65.5271843378654,0.608984803503412,FALSE,0.770983875255757,FALSE,0.0353221719540848,-0.331669855667718,0.194471464625974
"2938",0.67,0.75,0.79,0.64318397335343,0.898669563809888,0,62.1718690631697,63.2780805870695,63.9631532508652,65.3669559645702,0.64318397335343,FALSE,0.898669563809888,FALSE,0.282219630854916,-0.244614393535269,-0.0505260480577707
"2939",0.66,0.79,0.8,0.397583228543285,0.768366256039276,0,61.4614524012347,62.9124110869764,63.7741582563992,65.4808556916431,0.397583228543285,FALSE,0.768366256039276,FALSE,-0.297288293222759,-0.5393664123531,0.123632556029153
"2940",0.6,0.7,0.81,0.602680634046066,0.874174657385773,0,62.1306946036504,63.2810015063446,63.9909106570078,65.440995926719,0.602680634046066,FALSE,0.874174657385773,FALSE,0.286848662986677,-0.201324614772562,0.0626849032401139
"2941",0.65,0.69,0.79,0.585026636876194,0.75223364933553,0,61.754538081865,63.0346384661724,63.8330255384047,65.4805319931018,0.585026636876194,FALSE,0.75223364933553,FALSE,-0.103584047270441,-0.447558424197319,0.123137604131259
"2942",0.67,0.71,0.76,0.792140241569424,0.804326441770545,0,62.1362046653593,63.251368387904,63.953025021596,65.4145395893124,0.792140241569424,FALSE,0.804326441770545,FALSE,0.239886510148936,-0.260410134753619,0.0222317879393719
"2943",0.64,0.74,0.86,0.381982638938147,0.945086858428976,0,60.5214748060351,62.3105367606193,63.2817707248701,65.0077719016654,0.390599399020416,TRUE,0.945086858428976,FALSE,-1.25113033182359,-1.30728208847463,-0.599737153416752
"2944",0.66,0.73,0.81,0.535849625789512,0.776458879949887,0,61.7646400371317,63.0655960704827,63.868111407402,65.5064358008252,0.535849625789512,FALSE,0.776458879949887,FALSE,-0.0545228676977865,-0.392839352149062,0.162745872821379
"2945",0.66,0.79,0.76,0.586540982008582,0.828160211209091,0,61.915583521694,63.1223613235092,63.868818870811,65.3966682896948,0.586540982008582,FALSE,0.828160211209091,FALSE,0.035437913643664,-0.391736009340355,-0.00509435826479474
"2946",0.64,0.78,0.85,0.488568618277186,0.829471636836681,0,61.6813695890251,62.9569281836608,63.7300925764605,65.2856036717212,0.488568618277186,FALSE,0.829471636836681,FALSE,-0.226738219237981,-0.608090180192682,-0.174917933147948
"2947",0.63,0.68,0.85,0.379237934673056,1.05529408189579,0,60.6100137695559,62.4787732386642,63.461821242975,65.1231520580553,0.391033614142256,TRUE,1.05529408189579,FALSE,-0.984511507663683,-1.02647965849194,-0.423314895939944
"2948",0.67,0.74,0.83,0.530877682877968,0.784605736252168,0,61.861109308768,63.1407937229363,63.9297993216414,65.540503342276,0.530877682877968,FALSE,0.784605736252168,FALSE,0.0646493231954604,-0.296632374233658,0.214836914795137
"2949",0.66,0.75,0.74,0.666013661363301,0.884670911689916,0,62.2000922301807,63.2954687587033,63.9772848849385,65.381587628943,0.666013661363301,FALSE,0.884670911689916,FALSE,0.309776162762711,-0.222575039085241,-0.0281534725642363
"2950",0.61,0.73,0.78,0.593928053990952,0.788503681847869,0,62.0405091717682,63.2780795384905,64.0479390650503,65.6323710664404,0.593928053990952,FALSE,0.788503681847869,FALSE,0.282217969081538,-0.112384489940319,0.355307441040291
"2951",0.65,0.75,0.77,0.576229339988248,0.771306587440182,0,61.9165647176365,63.1785638979752,63.9634868090248,65.5788392706857,0.576229339988248,FALSE,0.771306587440182,FALSE,0.124506969849809,-0.244094184303143,0.273454542332852
"2952",0.66,0.76,0.85,0.316824556467796,0.849055240005856,0,60.5330997893558,62.3233966828456,63.3281786393737,65.1784118263208,0.38969356044926,TRUE,0.849055240005856,FALSE,-1.23075010642536,-1.23490542830058,-0.338819837430026
"2953",0.67,0.71,0.81,0.479926210241348,0.8510431399201,0,61.9792312311046,63.2557418902811,64.0233076568392,65.5569176415773,0.479926210241348,FALSE,0.8510431399201,FALSE,0.246817575722831,-0.150799037992487,0.239935231769585
"2954",0.65,0.75,0.82,0.345418250292208,1.02422804004942,0,60.6755903641983,62.4807586389165,63.4335688097094,65.0747675500834,0.390152950890991,TRUE,1.02422804004942,FALSE,-0.981365073032426,-1.07054146957365,-0.497297324031495
"2955",0.67,0.73,0.79,0.781219634948608,0.959759647912115,0,62.3888587858618,63.3770874320615,63.9952452306399,65.274629705624,0.781219634948608,FALSE,0.959759647912115,FALSE,0.439124298037163,-0.194564518652763,-0.191697697822626
"2956",0.65,0.73,0.89,0.208835179069284,1.00905290428003,0,60.6056590344956,62.3514704515878,63.2754803995744,64.888738406605,0.390152950890991,TRUE,1.00905290428003,FALSE,-1.18625918924287,-1.31709232755084,-0.78174555564979
"2957",0.61,0.7,0.78,0.499416112036174,0.814289615768708,0,61.8265821694569,63.1348028028287,63.9294851850765,65.5292442692884,0.499416112036174,FALSE,0.814289615768708,FALSE,0.0551549965589659,-0.297122294016759,0.197621206862964
"2958",0.58,0.73,0.8,0.447196622750878,0.923906722283953,0,62.1425631607186,63.3426826906769,64.0524705897508,65.4569712772988,0.447196622750878,FALSE,0.923906722283953,FALSE,0.384600143703477,-0.105317233701263,0.0871120447993446
"2959",0.66,0.75,0.79,0.459028833898735,0.872183430176686,0,61.958641964652,63.2574481865557,64.0276245603465,65.5488028548717,0.459028833898735,FALSE,0.872183430176686,FALSE,0.249521690262584,-0.144066499771469,0.227527301027114
"2960",0.62,0.75,0.78,0.473279203104471,0.912509815695264,0,61.9497223223984,63.1602219902187,63.8806856711591,65.3105787070108,0.473279203104471,FALSE,0.912509815695264,FALSE,0.0954389702356806,-0.373228834748771,-0.136729805793841
"2961",0.66,0.76,0.84,0.269235298107114,1.02949974002995,0,60.7513481391552,62.5581411640748,63.5094983641088,65.1444628084292,0.38969356044926,TRUE,1.02949974002995,FALSE,-0.858730326347369,-0.952123574378014,-0.390729650719957
"2962",0.62,0.73,0.78,0.458081887174443,0.718203954517643,0,61.3818659164741,62.8556206494321,63.7545605375553,65.5698987411681,0.458081887174443,FALSE,0.718203954517643,FALSE,-0.387288986636999,-0.569930540306821,0.259784007902311
"2963",0.63,0.78,0.78,0.578081211661146,0.862648443679242,0,62.0281393634673,63.2073578242634,63.9328012337531,65.4102788115453,0.578081211661146,FALSE,0.862648443679242,FALSE,0.170139182667754,-0.291950664764427,0.0157168372251721
"2964",0.61,0.76,0.81,0.428347801369542,0.864151984566366,0,61.6644111845868,63.0364952526116,63.8379497821419,65.4011811130013,0.428347801369542,FALSE,0.864151984566366,FALSE,-0.100641438016437,-0.439878692854212,0.00180598318240737
"2965",0.64,0.76,0.8,0.357422533378892,0.842541157374898,0,60.4213253987519,62.2347915494345,63.2563386188608,65.1387280547634,0.390599399020416,TRUE,0.842541157374898,FALSE,-1.3711702861577,-1.3469453854324,-0.399498387211884
"2966",0.64,0.76,0.8,0.377034394228448,0.910124930657978,0,60.5057117281073,62.3140095474713,63.3088197300779,65.0962592134878,0.390599399020416,TRUE,0.910124930657978,FALSE,-1.24562670765253,-1.26509711466327,-0.464435453382624
"2967",0.61,0.72,0.82,0.373834206801349,0.874882565142379,0,60.2945347881993,62.1212582107084,63.1407583902628,64.9951802094174,0.391867904688776,TRUE,0.874882565142379,FALSE,-1.55109633802159,-1.52720151237862,-0.618990505478058
"2968",0.64,0.72,0.83,0.373912313534461,0.94334928289376,0,60.5334318048747,62.3346212482008,63.3136062990039,65.0520572601572,0.390599399020416,TRUE,0.94334928289376,FALSE,-1.21296157178961,-1.25763209762345,-0.532022537985922
"2969",0.67,0.77,0.74,0.519503318124928,0.83986333274259,0,62.1458715221806,63.344966856937,64.0803459756394,65.5761298862582,0.519503318124928,FALSE,0.83986333274259,FALSE,0.388220058537272,-0.0618434565823474,0.26931175268835
"2970",0.66,0.71,0.8,0.548989302766237,0.98075061054552,0,62.0590663432357,63.1755227325253,63.8454907331454,65.181582432062,0.548989302766237,FALSE,0.98075061054552,FALSE,0.119687373257234,-0.428118008194926,-0.333971816418967
"2971",0.65,0.69,0.81,0.47902270184302,0.732483020658032,0,61.7147633688778,63.1314303839574,63.999344950576,65.7596761720154,0.47902270184302,FALSE,0.732483020658032,FALSE,0.0498104341638548,-0.188170694672459,0.549963565772736
"2972",0.64,0.76,0.78,1.04133006645478,0.895650746026797,0,62.4647502937823,63.4346212591038,64.0432306350197,65.3065538021441,1.04133006645478,FALSE,0.895650746026797,FALSE,0.530303104760389,-0.119727643450328,-0.142884094580904
"2973",0.62,0.77,0.81,0.271359749365726,0.890130723859907,0,60.4042402809629,62.2548702194354,63.2834623294927,65.1394360318134,0.391456248802829,TRUE,0.890130723859907,FALSE,-1.33934988995973,-1.30464390284981,-0.398415853496377
"2974",0.65,0.74,0.8,0.719071422755408,0.943236720890951,0,62.2270304497604,63.2560965573142,63.8969076321161,65.2171494203971,0.719071422755408,FALSE,0.943236720890951,FALSE,0.247379647090593,-0.347929457086568,-0.279588042206246
"2975",0.64,0.73,0.81,0.566876482257083,0.858135131823701,0,62.1367942322906,63.3047375162223,64.0240717852631,65.4916359593046,0.566876482257083,FALSE,0.858135131823701,FALSE,0.32446516041576,-0.14960732179797,0.140116145725683
"2976",0.61,0.7,0.8,0.42405271615126,0.937262956710631,0,62.1207757468619,63.3805547818366,64.1099040476198,65.5290684052112,0.42405271615126,FALSE,0.937262956710631,FALSE,0.444619305604821,-0.0157454029635686,0.197352301546177
"2977",0.7,0.74,0.77,0.632107305135596,0.847736111190699,0,62.1515711555813,63.3156372816413,64.0387061537366,65.5243665949546,0.632107305135596,FALSE,0.847736111190699,FALSE,0.341738956642257,-0.126783914946115,0.190162989227273
"2978",0.66,0.76,0.85,0.361772087610712,0.924117730713207,0,60.6165868598182,62.389856619624,63.3584110530201,65.0956404871036,0.38969356044926,TRUE,0.924117730713207,FALSE,-1.12542532547706,-1.18775568774161,-0.46538151819021
"2979",0.63,0.73,0.82,0.373802091954499,0.845593386976934,0,60.3692008793943,62.1884570478131,63.2127682804312,65.0975162158247,0.391033614142256,TRUE,0.845593386976934,FALSE,-1.44460055814094,-1.41489663064376,-0.462513431460673
"2980",0.65,0.74,0.81,0.47964084616268,1.09344287676338,0,62.2694009870436,63.3458752311315,63.9677528561369,65.1777011193506,0.47964084616268,FALSE,1.09344287676338,FALSE,0.389659637292381,-0.237440960485206,-0.339906545335437
